 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),modess,runoff,ppt,trans,delw,disc,cwtr,check,diff,modwet,unint,canst,snow_watermm
1034,.0921445,.0000000,.0000000,.6103732,-.5000000,.0000000,204.6000000,-.7025177,.5000000,.1107264,.0000000,.1533697,.0000000
1035,.1022572,.0000000,.0000000,.6515648,-.2500000,.0000000,204.3500000,-.7538220,.2500000,-.1249132,.0000000,.2850000,.0000000
1036,.0822080,.0000000,.0000000,.4526381,.0000000,.0000000,204.3500000,-.5336257,.0000000,-.0002204,.0012204,.2840000,.0000000
1037,.0509430,.0000000,.0000000,.4180969,-.1500000,.0000000,204.2000000,-.4678238,.1500000,.0338951,.0012161,.2358448,.0000000
1038,.0301441,.0000000,5.5880000,.2037684,.2000000,.0000000,204.4000000,4.4090138,-.2000000,-.0400665,4.6429263,1.2340289,.0000000
1039,.0154423,.0000000,3.0480000,.1600178,.1000000,.0000000,204.5000000,7.9527422,-.1000000,-.2861337,8.1282024,.2515918,.0000000
1040,.0099101,.0000000,8.1280000,.1121943,5.9000000,.0000000,210.4000000,16.3506732,-5.9000000,-.1907863,16.4727776,-1.2332823,.0000000
1041,.0040462,.0000000,.5080000,.0095427,1.4000000,.0000000,211.8000000,7.7106722,-1.4000000,-.5225404,7.7242611,-7.1798538,.9798780
1042,.0058546,.0000000,6.0960000,.0358528,2.6000000,.0000000,214.4000000,5.0922836,-2.6000000,-.2068069,5.1339910,.9274881,2.7536026
1043,.0357159,.0000000,2.5400000,.1438671,20.8000000,.0000000,235.2000000,9.8451813,-20.8000000,-.2957007,10.0247643,-3.8278246,.0267037
1044,.1223110,.0000000,.0000000,.3055776,.6000000,.0000000,235.8000000,-.4122352,-.6000000,-.6552356,.0156534,-3.1732495,.0000000
1045,.0905124,.0000000,2.2860000,.3166547,-1.2000000,.0000000,234.6000000,2.3313658,1.2000000,-.5757179,2.7385329,.1662009,.0000000
1046,.0254517,.0000000,.0000000,.1207414,-1.0000000,.0000000,233.6000000,-.1461931,1.0000000,-.0946914,.0000000,.2800000,.0000000
1047,.0369218,.0000000,.0000000,.1552811,-1.2000000,.0000000,232.4000000,-.1922029,1.2000000,.0000000,.0000000,.2800000,.0000000
1048,.0247128,4059.1753382,4.0640000,.1452509,-.9500000,.0000000,231.4500000,855.0759063,.9500000,-.4757661,4914.4212082,-1785.1234784,.0000000
1049,.0167537,11715.6368630,16.2560000,.0846126,1.2000000,.0000000,232.6500000,2953.3204489,-1.2000000,-.9289179,14669.0586782,-363.9047593,.0000000
1050,.1263330,285.1952689,5.8420000,.2477565,10.7000000,.0000000,243.3500000,244.8235419,-10.7000000,-.5879400,530.3929003,.1553600,.0000000
1051,.1375166,.0000000,.0000000,.3201524,-1.9000000,.0000000,241.4500000,-.4576689,1.9000000,-.1060664,.0000000,.2776914,.0000000
1052,.1946545,.0000000,.0000000,.5750162,-2.2000000,.0000000,239.2500000,-.7696707,2.2000000,.0000000,.0000000,.2800000,.0000000
1053,.2362419,.0000000,.0000000,.6892610,-2.1000000,.0000000,237.1500000,-.9255029,2.1000000,.0959090,.0000000,.1658010,.0000000
1054,.2376387,.0000000,.0000000,.6953220,-2.1000000,.0000000,235.0500000,-.9329607,2.1000000,-.0046073,.0000000,.1799445,.0000000
1055,.1527502,.0000000,.0000000,.5758360,-1.2500000,.0000000,233.8000000,-.7285862,1.2500000,-.0913017,.0000000,.2800000,.0000000
1056,.0190492,.0000000,.0000000,.0365276,-.7000000,.0000000,233.1000000,-.0555768,.7000000,.0000000,.0000000,.2800000,.0000000
1057,.0114206,.0000000,2.7940000,.0350449,.0000000,.0000000,233.1000000,24.8939836,.0000000,-.2728833,24.9404491,-1.6306270,.2379352
1058,.0549824,.0000000,.0000000,.2109314,-.2000000,.0000000,232.9000000,.3107173,.2000000,-.3417521,.5766312,-1.4794365,.0442556
1059,.0340753,.0000000,.2540000,.1655838,-.4000000,.0000000,232.5000000,.6343519,.4000000,-.5231650,.8340110,-.3739520,.0565490
1060,.0363066,.0000000,.0000000,.1494180,.0000000,.0000000,232.5000000,-.0337641,.0000000,-.4538742,.1519606,-.1464731,.1078005
1061,.0430425,.0000000,.0000000,.2400995,-.6000000,.0000000,231.9000000,-.0390563,.6000000,-.5616159,.2440857,.2340540,.0120057
1062,.0411465,.0000000,.0000000,.2308836,-.4000000,.0000000,231.5000000,-.2699771,.4000000,-.0216313,.0020530,.2800000,.0000000
1063,.0063364,.0000000,.0000000,.0134700,.0000000,.0000000,231.5000000,-.0198063,.0000000,.0000000,.0000000,.2800000,.0000000
1064,.0316881,.0000000,.0000000,.1786202,-.3000000,.0000000,231.2000000,-.2103083,.3000000,.0000000,.0000000,.2711436,.0000000
1065,.0349821,.0000000,.0000000,.2248371,-.7000000,.0000000,230.5000000,-.2598192,.7000000,-.0000000,.0000000,.2800000,.0000000
1066,.0291025,.0000000,.0000000,.2327388,-.3000000,.0000000,230.2000000,-.2618413,.3000000,.0000000,.0000000,.2800000,.0000000
1067,.0449075,.0000000,.0000000,.3307175,-.6000000,.0000000,229.6000000,-.3756250,.6000000,.0000000,.0000000,.2800000,.0000000
1068,.0916700,.0000000,1.2700000,.4733585,-.7500000,.0000000,228.8500000,5.1316358,.7500000,.0285997,5.6966643,-2.3606137,.0000000
1069,.0179258,.0000000,7.1120000,.1314360,.8000000,.0000000,229.6500000,39.6239470,-.8000000,-.6067102,39.7733088,-17.0272429,.0000000
1070,.0187460,.0000000,.0000000,.1130508,.2000000,.0000000,229.8500000,-.1317968,-.2000000,-.5853133,.0000000,-16.5516660,.1138785
1071,.0219897,.0000000,.0000000,.0715057,.0000000,.0000000,229.8500000,-.0934954,.0000000,-.4332687,.0000000,-16.5516660,.5492428
1072,.0700127,.0000000,.0000000,.3223999,-.3000000,.0000000,229.5500000,.2477585,.3000000,-.3043828,.6401711,-16.4279975,.0314877
1073,.1198046,.0000000,.0000000,.5303224,-.7000000,.0000000,228.8500000,-.6306811,.7000000,-.0674970,.0194459,-16.3606332,.0000000
1074,.0351130,.0000000,2.0320000,.1732278,-.4000000,.0000000,228.4500000,2.4151970,.4000000,-.2210785,2.6235379,.2797506,.0000000
1075,.0242560,.0000000,.7620000,.1168063,.1000000,.0000000,228.5500000,.2673529,-.1000000,.3310941,.4084152,.0977905,.1892975
1076,.0607434,.0000000,.0000000,.2846492,-.4500000,.0000000,228.1000000,-.0268166,.4500000,-.2121732,.3185760,.1254118,.0244503
1077,.0894901,.0000000,.0000000,.4652439,-.4000000,.0000000,227.7000000,-.5412540,.4000000,-.1482487,.0134800,.2800000,.0000000
1078,.0219613,.0000000,.0000000,.0939878,.3000000,.0000000,228.0000000,-.1159491,-.3000000,.0000000,.0000000,.2800000,.0000000
1079,.0097035,.0000000,1.0160000,.0587237,.0000000,.0000000,228.0000000,7.8076072,.0000000,-.2536948,7.8760344,-.9671939,1.7779142
1080,.0106954,.0000000,.0000000,.0456388,.3000000,.0000000,228.3000000,-.0563341,-.3000000,-.3443284,.0000000,-.9671939,2.1240392
1081,.0120702,.0000000,.0000000,.0135341,.0000000,.0000000,228.3000000,-.0256043,.0000000,-.2375168,.0000000,-.9671939,2.3673800
1082,.0067486,.0000000,.0000000,.0071417,.1000000,.0000000,228.4000000,-.0138903,-.1000000,-.1367540,.0000000,-.9671939,2.5034552
1083,.0098555,.0000000,.0000000,.0134793,-.1000000,.0000000,228.3000000,-.0233348,.1000000,-.1945996,.0000000,-.9671939,2.6948202
1084,.0147680,.0000000,.0000000,.0728147,-.1000000,.0000000,228.2000000,-.0875828,.1000000,-.2952319,.0000000,-.9671939,2.9860650
1085,.0026690,.0000000,.0000000,.0071905,-.2000000,.0000000,228.0000000,-.0098596,.2000000,-.4933710,.0000000,-.9671939,3.4812113
1086,.0063805,.0000000,.0000000,.0184285,.0000000,.0000000,228.0000000,-.0248090,.0000000,-.3321123,.0000000,-.9671939,3.8128175
1087,.0075196,.0000000,.0000000,.0100031,-.2000000,.0000000,227.8000000,-.0175227,.2000000,-.2818831,.0000000,-.9671939,4.1007401
1088,.0030115,.0000000,.0000000,.0062443,-.1000000,.0000000,227.7000000,-.0092558,.1000000,-.3443683,.0000000,-.9671939,4.4358129
1089,.0047047,.0000000,.0000000,.0108511,-.1500000,.0000000,227.5500000,-.0155558,.1500000,-.3617505,.0000000,-.9671939,4.8049377
1090,.0058413,.0000000,.0000000,.0390815,-.0000000,.0000000,227.5500000,-.0449228,.0000000,-.3654032,.0000000,-.9671939,5.1651181
1091,.0008712,.0000000,.0000000,.0107231,-.1000000,.0000000,227.4500000,-.0115943,.1000000,-.5113249,.0000000,-.9671939,5.6752294
1092,.0100664,.0000000,.0000000,.0582604,.0000000,.0000000,227.4500000,-.0683269,.0000000,-.3379408,.0000000,-.9671939,6.0164239
1093,.0087024,.0000000,.0000000,.0532941,-.1000000,.0000000,227.3500000,-.0619965,.1000000,-.3901974,.0000000,-.9671939,6.4019988
1094,.0033207,.0000000,19.3040000,.0608869,.0000000,.0000000,227.3500000,234.6735865,.0000000,-.6295180,234.7377941,-2.6358049,.2390541
1095,.0036485,299.1768564,28.9560000,.0349513,30.8500000,.0000000,258.2000000,776.3998141,-30.8500000,-.7935578,1075.6152703,-1.2690882,.0000000
1096,.0266558,141062.1218194,23.8760000,.0135417,17.6500000,.0000000,275.8500000,835.8751058,-17.6500000,-.5814043,141898.0371227,-982.6882582,.9506568
1097,.1411541,.0000000,.5080000,.0979462,10.4000000,.0000000,286.2500000,11.1152300,-10.4000000,-.4000658,11.3543303,-1.4353418,.8084577
1098,.0743332,.0000000,.2540000,.0689949,9.9878000,.0000000,296.2378000,5.5427239,-9.9878000,-.5395468,5.6860520,-4.5540650,.3536851
1096,.0614860,686259.2599695,26.6700000,.0522236,22.0122000,.0000000,318.2500000,3650.7307918,-22.0122000,-.6682007,689910.1044709,-515810.4312208,.0105685
1097,.1120154,96044.3607211,17.7800000,.0619391,23.1000000,.0000000,341.3500000,1048.0169894,-23.1000000,-.3960983,97092.5516650,-1742.1579829,.2517780
1098,.1684860,.0000000,.0000000,.0883603,-.9000000,.0000000,340.4500000,-.2568463,.9000000,-.2839971,.0000000,-1742.1579829,.5344030
1099,.1806424,944.3101556,3.3020000,.0854129,1.2500000,.0000000,341.7000000,184.0719297,-1.2500000,-.3494464,1128.6481406,-2.6900362,.6112547
1100,.0401798,117323.6511449,13.9700000,.0613307,6.8000000,.0000000,348.5000000,482.8499150,-6.8000000,-.6001628,117806.6025703,-.2533333,.2153619
1101,.0546573,7443955.4577808,5.8420000,.0778050,8.9500000,.0000000,357.4500000,1914.3191224,-8.9500000,-.6332000,7445869.9093655,-2164373.2010239,.0000000
1102,.1023731,.0000000,.2540000,.1165048,15.7000000,.0000000,373.1500000,74.9110501,-15.7000000,-.6356652,75.1299280,-74.4759005,.0000000
1103,.0453209,2319.8391759,13.4620000,.0278888,10.3500000,.0000000,383.5000000,597.1246996,-10.3500000,-.5116562,2917.0370852,-1.6899288,.9235419
1104,.4140319,.0000000,.0000000,.2565176,-1.9500000,.0000000,381.5500000,.2573749,1.9500000,-.2014370,.9279245,-1.6492121,.0636555
1105,.7396145,.0000000,.0000000,.4398877,-2.1000000,.0000000,379.4500000,-1.1308112,2.1000000,-.0410477,.0486910,-1.6170401,.0000000
1106,.1058280,.0000000,.5080000,.1624249,1.2500000,.0000000,380.7000000,15.7712179,-1.2500000,-.6515182,16.0394708,-3.1911524,.0000000
1107,.3140834,.0000000,.0000000,.3656937,1.1500000,.0000000,381.8500000,-.6797771,-1.1500000,-.6657727,.0000000,-2.5100273,.0000000
1108,1.0213531,.0000000,.0000000,.7565835,.0500000,.0000000,381.9000000,-1.7779366,-.0500000,-.4709791,.0000000,-2.0418251,.0000000
1109,1.0051870,.0000000,.0000000,.8140094,.3000000,.0000000,382.2000000,-1.8191963,-.3000000,-.5965996,.0000000,-1.4522411,.0000000
1110,.3727946,.0000000,.0000000,.3571070,-1.3000000,.0000000,380.9000000,-.7299016,1.3000000,-.5617667,.0000000,-.8859486,.0000000
1111,.4848588,.0000000,.0000000,.4628867,-.9000000,.0000000,380.0000000,-.9460971,.9000000,-.5061658,.0016485,-.4779442,.0984340
1112,.1069994,.0000000,.0000000,.0091774,-1.3000000,.0000000,378.7000000,-.1161769,1.3000000,-.3174157,.0000000,-.4779442,.4178581
1113,.0942368,.0000000,.0000000,.0056244,-1.6000000,.0000000,377.1000000,-.0998612,1.6000000,-.3274214,.0000000,-.4779442,.7429777
1114,.0847956,.0000000,.0000000,.0090809,-1.3500000,.0000000,375.7500000,-.0938765,1.3500000,-.3040833,.0000000,-.4779442,1.3025126
1115,.0785368,.0000000,.0000000,.0252131,-1.6000000,.0000000,374.1500000,-.1037500,1.6000000,-.3645102,.0000000,-.4779442,1.6638205
1116,.1786614,.0000000,.0000000,.1514556,-1.7000000,.0000000,372.4500000,1.1218680,1.7000000,-.4241594,1.4519849,-.2936834,.2895505
1117,.0951521,.0000000,.0000000,.1297472,-.5000000,.0000000,371.9500000,.0267481,.5000000,-.5597699,.2516474,.2800000,.0000000
1118,.0468837,.0000000,.0000000,.0020431,.3000000,.0000000,372.2500000,-.0489268,-.3000000,-.1995881,.0000000,.2665577,.4556011
1119,.0500752,.0000000,.0000000,.0022882,-.3500000,.0000000,371.9000000,-.0523634,.3500000,-.3813580,.0000000,.2166951,1.3955343
1120,.0828415,.0000000,.0000000,.0068395,-1.3000000,.0000000,370.6000000,-.0896810,1.3000000,-.3101046,.0000000,.2076077,1.7181826
1121,.0945379,.0000000,.0000000,.0214505,-1.9000000,.0000000,368.7000000,-.1159884,1.9000000,-.0319937,.0000000,.0327249,1.9253896
1122,.1980095,4624.8600448,.2540000,.1226211,-1.3500000,.0000000,367.3500000,83.2059599,1.3500000,-.2278206,4708.3866352,-4707.9394361,2.7481546
1123,.1452069,.0000000,.0000000,.1171725,-.2500000,.0000000,367.1000000,-.2623794,.2500000,-.3772310,.0000000,-4707.8908804,3.0790308
1124,.4377279,.0000000,.2540000,.3901210,-1.1000000,.0000000,366.0000000,2.0958567,1.1000000,-.2347749,2.9237057,.1900810,.0580077
1125,.6620356,.0000000,.0000000,.5411825,.1500000,.0000000,366.1500000,-1.1597178,-.1500000,.1506419,.0435003,.0445304,.0000000
1126,.2885962,.0000000,.0000000,.2258314,-.2000000,.0000000,365.9500000,-.4551286,.2000000,-.1768500,.0592989,.0075992,.1484589
1127,.4582513,.0000000,.0000000,.3478200,.1500000,.0000000,366.1000000,-.5746213,-.1500000,-.2415046,.2314500,.1334078,.0127116
1128,.6258121,.0000000,.0000000,.5828281,.9500000,.0000000,367.0500000,-1.2055398,-.9500000,-.1429429,.0031004,.2800000,.0000000
1129,.3710095,.0000000,.0000000,.4196235,.4500000,.0000000,367.5000000,-.7906330,-.4500000,-.0000000,.0000000,.2800000,.0000000
1130,.3994155,.0000000,.0000000,.4289177,1.2500000,.0000000,368.7500000,-.8283332,-1.2500000,.0000000,.0000000,.2800000,.0000000
1131,.1885761,.0000000,.5080000,.1837234,1.5000000,.0000000,370.2500000,.1357269,-1.5000000,-.0000264,.5080264,.2800000,.0000000
1132,.0641750,.0000000,.2540000,.1066790,1.7500000,.0000000,372.0000000,.0606759,-1.7500000,.0224700,.2315300,.2800000,.0000000
1133,.1564625,.0000000,.7620000,.1711745,2.0500000,.0000000,374.0500000,.4265577,-2.0500000,.0541607,.7541947,.1694355,.0489551
1134,.1754842,.0000000,.2540000,.1567051,.7500000,.0000000,374.8000000,2.2283362,-.7500000,-.2197074,2.5605255,-2.0806846,.1943945
1135,.1892279,.0000000,.0000000,.1045673,-.1000000,.0000000,374.7000000,-.2937953,.1000000,-.2700493,.0000000,-2.0806846,.4677534
1136,.0886140,.0000000,.0000000,.0185279,-1.7500000,.0000000,372.9500000,-.1071419,1.7500000,-.3653537,.0000000,-2.0806846,.8277546
1137,.0640220,.0000000,.0000000,.0028987,-.8000000,.0000000,372.1500000,-.0669208,.8000000,-.4003624,.0000000,-2.0806846,1.2287857
1138,.0747594,.0000000,.0000000,.0072483,-.4500000,.0000000,371.7000000,-.0820078,.4500000,-.3787631,.0000000,-2.0806846,12.0209945
1139,.0461980,.0000000,.0000000,.0016293,-.4000000,.0000000,371.3000000,-.0478274,.4000000,-.4404431,.0000000,-2.0806846,12.4621322
1140,.0782223,.0000000,.0000000,.0308985,-.0500000,.0000000,371.2500000,-.1091208,.0500000,-.3688447,.0000000,-2.0806846,16.1323064
1141,.0495038,.0000000,.0000000,.0078504,-.1500000,.0000000,371.1000000,-.0573542,.1500000,-.4433824,.0000000,-2.0806846,17.0831719
1142,.0321476,.0000000,.0000000,.0000208,-.3000000,.0000000,370.8000000,-.0321685,.3000000,-.4610704,.0000000,-2.0806846,17.5438575
1143,.0719206,.0000000,.0000000,.0771354,.0000000,.0000000,370.8000000,12.6446430,.0000000,-.4936708,12.7936990,-1.8644423,5.6318018
1144,.1986877,.0000000,.0000000,.2241162,.0000000,.0000000,370.8000000,4.4653974,.0000000,-.5061519,4.8882012,-1.4215009,.2684680
1145,.2696068,.0000000,.0000000,.2927306,.2500000,.0000000,371.0500000,-.1720972,-.2500000,-.4991566,.3902402,-1.1115596,.0214326
1146,.5350628,.0000000,.0000000,.5302721,.0000000,.0000000,371.0500000,-1.0543490,.0000000,-.4029777,.0109859,-.7079275,.0000000
1147,.1510526,.0000000,.0000000,.1162809,.3500000,.0000000,371.4000000,-.1952584,-.3500000,-.3995030,.0720751,-.6739563,.2900221
1148,.0157299,.0000000,4.8260000,.0224468,.4000000,.0000000,371.8000000,4.3846465,-.4000000,-.0514313,4.4228232,.6708037,.0377767
1149,.0863271,62.4080952,8.3820000,.0785262,5.0500000,.0000000,376.8500000,122.8511676,-5.0500000,-.0452828,185.4241161,-142.1519791,.0000000
1150,.1747044,.0000000,1.5240000,.1327019,3.7500000,.0000000,380.6000000,49.0009582,-3.7500000,-.3204262,49.3083645,-3.5256159,.0000000
1151,.0576445,5465860.4496351,3.0480000,.0448696,3.7500000,.0000000,384.3500000,158.8722830,-3.7500000,-.5383249,5466019.4244322,-1.0588556,.4797269
1152,.0970602,.0000000,.0000000,.0310636,1.3000000,.0000000,385.6500000,-.1281238,-1.3000000,-.3048397,.0000000,-1.0588556,.7890418
1153,.2320333,.0000000,.0000000,.1532711,-.0000000,.0000000,385.6500000,.0485015,.0000000,-.2872829,.4338059,-1.0588556,.5912587
1154,.1471977,.0000000,.0000000,.1234748,.0000000,.0000000,385.6500000,.0150593,.0000000,-.4008436,.2857318,-1.0405664,.6533133
1155,.0781513,.0000000,1.7780000,.0871836,.1000000,.0000000,385.7500000,2.0579231,-.1000000,-.2477345,2.2232580,.2805000,.0316895
1156,.0618131,.0000000,13.4620000,.0950981,5.7000000,.0000000,391.4500000,87.1590424,-5.7000000,-.0178676,87.3159535,.7692528,.0000000
1157,.1801209,.0000000,1.7780000,.1589429,4.5000000,.0000000,395.9500000,2.9815273,-4.5000000,-.3185986,3.3205911,.1187243,.1953761
1158,.2298337,.0000000,.0000000,.1793381,2.4000000,.0000000,398.3500000,-.1858900,-2.4000000,-.1976805,.2232818,.0037965,.2625611
1159,.0781275,.0000000,.0000000,.0413383,1.0500000,.0000000,399.4000000,-.1194658,-1.0500000,-.3698737,.0000000,.0015673,.8865664
1160,.2597545,.0000000,.0000000,.1719972,.6000000,.0000000,400.0000000,-.4317517,-.6000000,-.2724868,.0000000,.0000118,1.4160694
1161,.1558453,.0000000,.0000000,.1182429,-.2000000,.0000000,399.8000000,-.2740881,.2000000,-.2551394,.0000000,.0000000,1.6710809
1162,.1635997,.0000000,.0000000,.0817659,.6500000,.0000000,400.4500000,-.2453656,-.6500000,-.2621666,.0000000,.0000000,2.4432880
1163,.1418455,.0000000,.0000000,.0647422,-.1500000,.0000000,400.3000000,-.2065878,.1500000,-.2647321,.0000000,.0000000,2.9619971
1164,.1798309,.0000000,.0000000,.1044992,-.8500000,.0000000,399.4500000,-.2843301,.8500000,-.2529395,.0000000,.0000000,3.2124405
1165,.1705225,.0000000,.0000000,.0706892,-.8000000,.0000000,398.6500000,-.2412117,.8000000,-.2758449,.0000000,.0000000,3.4915459
1166,.2676226,.0000000,.0000000,.1669820,-.1000000,.0000000,398.5500000,1.0864324,.1000000,-.2648747,1.5210370,.0000000,2.0617768
1167,.5245813,.0000000,.2540000,.5244899,.2500000,.0000000,398.8000000,1.1947895,-.2500000,-.2274821,2.2438607,.0083667,.0847502
1168,.1491966,.0000000,.0000000,.1478634,.4500000,.0000000,399.2500000,-.1543379,-.4500000,-.3427692,.1427221,.0336845,.2355418
1169,.0678585,4538.0761167,5.5880000,.0592163,1.6500000,.0000000,400.9000000,594.0403931,-1.6500000,-.4401114,5132.2435846,-21.8076588,.5372567
1170,.0392556,.0000000,.0000000,.0055136,.9500000,.0000000,401.8500000,-.0447692,-.9500000,-.4363899,.0000000,-21.8076588,4.5276027
1171,.1221445,.0000000,.0000000,.1374345,-.0500000,.0000000,401.8000000,2.9238140,.0500000,-.4291661,3.1833930,-21.5974097,1.2055082
1172,.2623920,.0000000,.0000000,.3296446,1.7500000,.0000000,403.5500000,.4768842,-1.7500000,-.5236087,1.0689208,-21.0769019,.0178185
1173,.2156483,.0000000,.0000000,.3205329,4.0500000,.0000000,407.6000000,-.5286671,-4.0500000,-.5722720,.0075141,-20.5047117,.0000000
1174,.2923061,.0000000,.0000000,.4184101,6.2500000,.0000000,413.8500000,-.7107162,-6.2500000,-.5233303,.0000000,-19.9799014,.0000000
1175,.1685384,.0000000,.5080000,.2030948,1.1500000,.0000000,415.0000000,12.4024480,-1.1500000,-.4942138,12.7740813,-12.2482166,.4202860
1176,.1362466,.0000000,.0000000,.0915578,-1.6000000,.0000000,413.4000000,-.2278044,1.6000000,-.3015607,.0000000,-12.2482166,1.7436774
1177,.2031147,.0000000,.2540000,.1525549,-2.0500000,.0000000,411.3500000,.2817141,2.0500000,-.3157223,.6373837,-.3700569,2.0399365
1178,.1444113,.0000000,.0000000,.1553712,-.9000000,.0000000,410.4500000,1.3799637,.9000000,-.3797456,1.6797462,-.1826721,.3661318
1179,.0917668,217.3801201,2.5400000,.0810210,.6500000,.0000000,411.1000000,162.0533265,-.6500000,-.4268187,379.6062344,-1.8618904,.0881125
1180,.3322677,.0000000,.0000000,.2861026,.4500000,.0000000,411.5500000,-.3796423,-.4500000,-.3430848,.2387279,-1.7129187,.0146486
1181,.3601004,.0000000,.0000000,.4142831,2.3000000,.0000000,413.8500000,-.7698496,-2.3000000,-.3710008,.0045339,-1.3411278,.0000000
1182,.1510723,184.8386030,4.5720000,.1851285,3.2500000,.0000000,417.1000000,108.5160145,-3.2500000,-.4482075,293.6908183,-84.7326800,.1490504
1183,.1545441,.0000000,.0000000,.0993661,-3.1000000,.0000000,414.0000000,-.2539102,3.1000000,-.2860159,.0000000,-84.7326800,5.2627614
1184,.3208911,.0000000,.2540000,.2736672,-1.7500000,.0000000,412.2500000,3.2412104,1.7500000,-.1339633,3.8357687,.1196267,1.2759400
1185,.1775954,.0000000,.0000000,.1625669,-.6000000,.0000000,411.6500000,.5689004,.6000000,-.0351588,.9090627,.0108314,.4151616
1186,.1286786,85.1195418,.7620000,.1088896,-.1000000,.0000000,411.5500000,71.7239862,.1000000,-.3625429,157.0810962,-.8207226,.0835354
1187,.0974384,22.7515942,5.3340000,.0921828,1.3000000,.0000000,412.8500000,145.2666133,-1.3000000,-.4102790,168.2078285,-1.4582561,.4544131
1188,.2575419,.0000000,.0000000,.1736714,-1.1500000,.0000000,411.7000000,-.4312133,1.1500000,-.2298090,.0000000,-1.4582561,.9354080
1189,.4598272,.0000000,.0000000,.3952726,-.0500000,.0000000,411.6500000,.0493485,.0500000,-.2568203,.9044483,-1.3368366,.0620450
1190,.6926151,.0000000,.0000000,.6749939,1.3500000,.0000000,413.0000000,-1.2805234,-1.3500000,-.2978000,.0870855,-1.0797100,.0000000
1191,1.0326377,.0000000,.0000000,.9940959,1.0000000,.0000000,414.0000000,-2.0267336,-1.0000000,-.3055198,.0000000,-.7750493,.0000000
1192,.9506114,.0000000,.0000000,.9454571,-.4000000,.0000000,413.6000000,-1.8960685,.4000000,-.3665942,.0000000,-.4101319,.0000000
1193,.2525345,.0000000,.2540000,.2675046,-1.6000000,.0000000,412.0000000,-.2689176,1.6000000,-.3644881,.2511215,.0028785,.0000000
1194,.2307421,.0000000,9.1440000,.2488363,-.2000000,.0000000,411.8000000,8.2960389,.2000000,-.0177849,8.7756173,.4169131,.0000000
1195,.2307390,.0000000,.2540000,.2327223,-1.3000000,.0000000,410.5000000,-.2807395,1.3000000,.1826634,.1827218,.3005000,.0000000
1196,.2914128,.0000000,.0000000,.3004967,-1.4500000,.0000000,409.0500000,-.5919095,1.4500000,.0922667,.0000000,.1898896,.0000000
1197,.2660496,.0000000,2.5400000,.3319940,-1.6500000,.0000000,407.4000000,29.0121555,1.6500000,-.0381549,29.6101991,-2.8189605,.0000000
1198,.2177133,.0000000,.0000000,.1477407,-.9000000,.0000000,406.5000000,-.3654539,.9000000,-.2355275,.0000000,-2.7748690,.3677938
1199,.2770852,.0000000,.0000000,.1952917,-.4500000,.0000000,406.0500000,-.4723769,.4500000,-.2198136,.0000000,-2.7748690,.5892993
1200,.4365041,.0000000,.0000000,.4036847,-.9000000,.0000000,405.1500000,-.2687822,.9000000,-.2556425,.5714067,-2.7453783,.1774543
1201,.8687349,.0000000,.0000000,.8139016,-1.3000000,.0000000,403.8500000,-1.4805912,1.3000000,-.1998824,.2020453,-2.6022260,.0000000
1202,.3855855,.0000000,.2540000,.4092812,-1.0500000,.0000000,402.8000000,-.1308081,1.0500000,-.4037152,.6640585,-.2014505,.0000000
1203,.7414952,.0000000,.0000000,.7583711,-.9500000,.0000000,401.8500000,-1.4998663,.9500000,-.4054865,.0000000,.1978187,.0000000
1204,1.2876265,.0000000,.0000000,1.2698552,-1.5500000,.0000000,400.3000000,-2.5574817,1.5500000,.0345500,.0000000,.1703451,.0000000
1205,1.4570929,.0000000,.0000000,1.3733966,-1.9500000,.0000000,398.3500000,-2.8304895,1.9500000,.0121398,.0000000,.1666520,.0000000
1206,1.7099678,.0000000,.0000000,1.4962335,-1.9000000,.0000000,396.4500000,-3.2062012,1.9000000,.0287157,.0000000,.1420950,.0000000
1207,1.1147058,.0000000,.0000000,1.0774737,-2.1000000,.0000000,394.3500000,-2.1921795,2.1000000,-.0074500,.0000000,.1420406,.0000000
1208,.5527205,.0000000,.0000000,.3783858,-.9500000,.0000000,393.4000000,-.8540611,.9500000,-.0692156,.0770451,.0279439,.1002989
1209,.6405732,.0000000,.0000000,.5413694,-1.2500000,.0000000,392.1500000,-.9818736,1.2500000,-.2026176,.2000689,.1004695,.0000000
1210,.2955477,.0000000,.0000000,.2649847,-.9500000,.0000000,391.2000000,-.5262063,.9500000,-.0810092,.0343261,.0050082,.1256876
1211,.6307984,.0000000,.0000000,.5725598,-.9000000,.0000000,390.3000000,-.9876716,.9000000,-.2947117,.2156865,.1708330,.0000000
1212,.2478608,.0000000,.5080000,.2526205,-1.0000000,.0000000,389.3000000,-.3552228,1.0000000,.2428368,.1452585,.3090000,.0000000
1213,.1905955,.0000000,1.2700000,.1800902,-.2000000,.0000000,389.1000000,.6165853,.2000000,.4618354,.9872709,.3094806,.0471892
1214,.0951045,.0000000,.5080000,.0183127,1.7500000,.0000000,390.8500000,.1595103,-1.7500000,.2083795,.2729275,.3062648,1.5942646
1215,.3201716,.0000000,4.5720000,.2900428,4.9000000,.0000000,395.7500000,4.9914755,-4.9000000,.4828423,5.6016899,.1612980,.0569840
1216,.2562184,.0000000,4.8260000,.3080496,.6000000,.0000000,396.3500000,3.2289115,-.6000000,.0365456,3.7931795,1.2134985,.0000000
