 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
2891,-.3463498,-.8870016,.1513399,.1047929,-.5019565,-.0515041,4.7038328,1.0933774,.3696359,.1286391,2.8000000
2892,-.0949754,-.2692554,.0839435,.1499005,-.2744856,-.0441360,4.7038328,1.0922545,.3697075,.0654194,2.8000000
2893,.1388619,.3936735,.1410976,.2134328,-.1243408,-.0435893,4.7038328,1.0922275,.3697093,.1119959,2.8000000
2894,.0723267,.2050462,.1004933,.1837457,-.1468663,-.0441973,4.7038328,1.0922275,.3697093,.0793492,2.8000000
2895,-.0782570,-.2218587,.0273262,.0811044,-.1690002,-.0442417,4.7038328,1.0922275,.3697093,.0216915,2.8000000
2896,-.0489465,-.1387633,.0263004,.0603317,-.1185552,-.0450268,4.7038328,1.0922277,.3697092,.0198798,2.8000000
2897,.0981146,.2781550,.2014941,.1335136,-.1064727,-.0452804,4.7038328,1.0922358,.3697087,.1494324,2.8000000
2898,.2553842,.7093009,.4687686,.1877862,-.0996652,-.0453002,4.7038328,1.0922360,.3697087,.3689188,2.8000000
2899,-.0545995,-.1942829,.4399624,.1390356,-.3650342,-.0453213,4.7038328,1.0922362,.3697087,.3514394,2.8000000
2900,-.1524908,-.4562534,.3363807,.0956038,-.3735867,-.0453213,4.7038328,1.0922363,.3697087,.2667688,2.8000000
2901,-.0671074,-.1876725,.4287360,.1108722,-.3426740,-.0468774,4.7038328,1.0922365,.3697087,.3429710,2.8000000
2902,-.3709044,-.9265252,.3323113,.0515216,-.5557171,-.0479658,4.7038328,1.0922367,.3697087,.2625722,2.8000000
2903,.2406469,.5924301,.9793949,.2266612,-.3811906,-.0475742,4.7038328,1.0922368,.3697087,.7487542,2.8000000
2904,.4635152,1.1500234,.8497009,.3083799,-.1875106,-.0447822,4.7038328,1.0922363,.3697087,.6902433,2.8000000
2905,.6419337,1.5912845,1.1942085,.5743301,-.4151839,-.0438823,4.7038328,1.0922278,.3697092,.9402571,2.8000000
2906,1.2060618,2.9852876,1.3661319,.8764899,-.2238071,-.0433963,4.7038328,1.0922199,.3697097,1.1018930,2.8000000
2907,.0589689,.1048489,.4444815,.2772041,-.3955375,-.0442824,4.7038328,1.0922068,.3697106,.3734193,2.8000000
2908,.0256224,.0726395,.2337974,.2156580,-.2725038,-.0432045,4.7038328,1.0921962,.3697113,.1803495,2.8000000
2909,.0944368,.3130388,.3342240,.2474292,-.2779950,-.0431997,4.7038328,1.0921961,.3697113,.2655811,2.8000000
2910,-.2990510,-.7464886,.2925109,.1282551,-.5446476,-.0431196,4.7038328,1.0921914,.3697116,.2321654,2.8000000
2911,-.2192450,-.5466875,.3581355,.1761005,-.5392957,-.0426388,4.7038328,1.0921872,.3697118,.2719703,2.8000000
2912,.0681557,.1688612,.4755285,.2651068,-.3881843,-.0422692,4.7038328,1.0921832,.3697121,.3822525,2.8000000
2913,-.0197015,-.0711635,.4613481,.2480600,-.4528367,-.0421864,4.7038328,1.0921765,.3697125,.3647830,2.8000000
2914,.4916569,1.2214771,.9065217,.5061721,-.3796946,-.0422025,4.7038328,1.0921736,.3697127,.6933637,2.8000000
2915,.8119158,2.0124524,1.1858178,.7268560,-.3944985,-.0421868,4.7038328,1.0921710,.3697129,.9489767,2.8000000
2916,.9549615,2.3674747,1.1206539,.7673921,-.2651375,-.0422378,4.7038328,1.0921710,.3697129,.9115548,2.8000000
2917,.3327620,.8281051,.7546727,.4469617,-.4171782,-.0422299,4.7038328,1.0921685,.3697130,.6027122,2.8000000
2918,.6878118,1.7078728,1.0137988,.6046866,-.3260764,-.0422545,4.7038328,1.0921663,.3697132,.7903960,2.8000000
2919,.5858330,1.4538170,.9185494,.5632375,-.3479846,-.0422545,4.7038328,1.0921663,.3697132,.7228437,2.8000000
2920,.8315964,2.0664130,.9275332,.6800656,-.2220501,-.0422692,4.7038328,1.0921663,.3697132,.7578683,2.8000000
2921,-.0154045,-.0402790,.6951175,.2967536,-.5918212,-.0422855,4.7038328,1.0921643,.3697133,.5565877,2.8000000
2922,.6974912,1.7272113,.9876358,.5657964,-.2671023,-.0423490,4.7038328,1.0921643,.3697133,.7792045,2.8000000
2923,.2847209,.6994780,.5728815,.3443211,-.2865640,-.0417971,4.7038328,1.0921643,.3697133,.4672036,2.8000000
2924,.1920006,.4669400,.5055928,.2909871,-.3050567,-.0417631,4.7038328,1.0921624,.3697134,.3852190,2.8000000
2925,.4001283,1.0144599,.7534708,.3820921,-.2856685,-.0418060,4.7038328,1.0921624,.3697134,.5986535,2.8000000
2926,.5098652,1.2846876,.7640874,.4052968,-.1929872,-.0426464,4.7038328,1.0921625,.3697134,.5912434,2.8000000
2927,-.1783468,-.4462638,.4129063,.1676261,-.5117252,-.0426682,4.7038328,1.0921644,.3697133,.3538023,2.8000000
2928,-.4234763,-1.0776156,.3040409,.0807698,-.6262320,-.0418758,4.7038328,1.0921624,.3697134,.2448011,2.8000000
2929,-.3836993,-1.0230848,.1571928,.0856509,-.5269769,-.0420282,4.7038328,1.0921605,.3697135,.1220952,2.8000000
2930,.0105580,.0263817,.4029966,.2648191,-.4160871,-.0416965,4.7038328,1.0921572,.3697137,.3085310,2.8000000
2931,-.2143943,-.6245986,.1612740,.1576994,-.4335393,-.0412829,4.7038328,1.0921545,.3697139,.1413529,2.8000000
2932,-.3674036,-.9910443,.1864567,.0860584,-.5269568,-.0412721,4.7038328,1.0921511,.3697141,.1419032,2.8000000
2933,-.0672783,-.1677268,.4049726,.2212199,-.4509044,-.0409900,4.7038328,1.0921484,.3697143,.3044284,2.8000000
2934,.9365279,2.3221912,1.2480816,.7364940,-.3041519,-.0408953,4.7038328,1.0921462,.3697144,.9643211,2.8000000
2935,1.5247962,3.7658143,2.0303730,1.1482669,-.4487925,-.0408089,4.7038328,1.0921450,.3697145,1.6186747,2.8000000
2936,.8037424,1.9946747,1.2928884,.7195932,-.4378358,-.0407671,4.7038328,1.0921439,.3697146,1.0536375,2.8000000
2937,.8628044,2.1354490,1.4378233,.7080815,-.4267797,-.0407247,4.7038328,1.0921433,.3697146,1.1590418,2.8000000
2938,.8176049,2.0254644,1.2129426,.6816902,-.3540994,-.0407048,4.7038328,1.0921424,.3697147,.9592409,2.8000000
2939,1.1693740,2.8949755,1.5155107,.8980990,-.3416850,-.0406862,4.7038328,1.0921420,.3697147,1.2180651,2.8000000
2940,-.0952619,-.2629452,.2048413,.2102101,-.3745598,-.0404652,4.7038328,1.0921413,.3697148,.1781550,2.8000000
2941,.5416750,1.3407410,.8828028,.5190939,-.3327561,-.0407129,4.7038328,1.0921408,.3697148,.6791860,2.8000000
2942,.2260839,.5342778,.6524433,.3557164,-.3910953,-.0404539,4.7038328,1.0921405,.3697148,.5471028,2.8000000
2943,-.2192532,-.6215829,.0375380,.1086046,-.3410988,-.0404239,4.7038328,1.0921403,.3697148,.0303244,2.8000000
2944,-.0912907,-.2606185,.2682906,.1697765,-.3628350,-.0404269,4.7038328,1.0921402,.3697148,.2017494,2.8000000
2945,.4806206,1.1652252,1.0107688,.4821793,-.4041183,-.0408049,4.7038328,1.0921402,.3697148,.7718453,2.8000000
2946,.8330215,2.0286037,1.3928638,.6680707,-.3969936,-.0408449,4.7038328,1.0921402,.3697148,1.1543792,2.8000000
2947,-.2071719,-.5873323,.0443493,.1191975,-.3420129,-.0404494,4.7038328,1.0921402,.3697148,.0389183,2.8000000
2948,-.5797852,-1.5016500,.0453495,.0254815,-.6202483,-.0406809,4.7038328,1.0921402,.3697148,.0346463,2.8000000
2949,-.4234719,-1.0676051,.2029296,.0686739,-.5735001,-.0403044,4.7038328,1.0921386,.3697149,.1569108,2.8000000
2950,-.0073588,-.0604883,.3218604,.1920150,-.3173166,-.0401913,4.7038328,1.0921377,.3697150,.2562018,2.8000000
2951,-.0776752,-.2497564,.2875478,.1561909,-.3378849,-.0401799,4.7038328,1.0921375,.3697150,.2301053,2.8000000
2952,.0745827,.1426693,.4527876,.2470641,-.3417925,-.0401709,4.7038328,1.0921373,.3697150,.3541811,2.8000000
2953,-.2684828,-.7611489,.1161677,.1043916,-.4120572,-.0401740,4.7038328,1.0921373,.3697150,.0987351,2.8000000
2954,-.1496702,-.4243149,.1735778,.1308561,-.3417530,-.0401716,4.7038328,1.0921372,.3697150,.1376677,2.8000000
2955,-.1092720,-.3097861,.0361505,.1156434,-.2376669,-.0401812,4.7038328,1.0921373,.3697150,.0284301,2.8000000
2956,.0024421,.0069234,.0251346,.1086386,-.1150623,-.0401833,4.7038328,1.0921373,.3697150,.0194888,2.8000000
2957,-.0207456,-.0588138,.0239082,.0892694,-.1184483,-.0401972,4.7038328,1.0921374,.3697150,.0183441,2.8000000
2958,-.2536026,-.7189632,.0453633,.0607115,-.3303152,-.0402069,4.7038328,1.0921375,.3697150,.0355790,2.8000000
2959,-.1190491,-.3375041,.0287128,.0845419,-.2137190,-.0402084,4.7038328,1.0921375,.3697150,.0224126,2.8000000
2960,-.3921553,-1.0068248,.2722437,.0719241,-.5728689,-.0402084,4.7038328,1.0921375,.3697150,.2153589,2.8000000
2961,-.1303372,-.3552934,.4265678,.1527645,-.4544360,-.0404832,4.7038328,1.0921375,.3697150,.3371390,2.8000000
2962,-.3006492,-.7685298,.3450181,.1178274,-.5572764,-.0404314,4.7038328,1.0921375,.3697150,.2783355,2.8000000
2963,-.6932346,-1.7269573,.1328062,.0121171,-.7586907,-.0401085,4.7038328,1.0921363,.3697151,.1057707,2.8000000
2964,-.1011655,-.2523825,.5110136,.2167836,-.5230614,-.0401058,4.7038328,1.0921360,.3697151,.3939199,2.8000000
2965,-.7455149,-1.8611352,.0807977,.0132296,-.7909986,-.0400302,4.7038328,1.0921356,.3697151,.0749401,2.8000000
2966,-.2573770,-.6660437,.3048277,.0993424,-.4780008,-.0400284,4.7038328,1.0921356,.3697151,.2422393,2.8000000
2967,.0635944,.1301165,.3485036,.2072661,-.2749332,-.0400897,4.7038328,1.0921357,.3697151,.2675802,2.8000000
2968,-.2396113,-.6772712,.1851275,.0990745,-.4101924,-.0400370,4.7038328,1.0921357,.3697151,.1576747,2.8000000
2969,-.2705085,-.7535487,.3340656,.1017266,-.5061462,-.0400330,4.7038328,1.0921357,.3697151,.2672309,2.8000000
2970,.1747286,.4562014,.4232261,.2549873,-.2348241,-.0400301,4.7038328,1.0921357,.3697151,.3257726,2.8000000
2971,.1428174,.3584736,.4009771,.2854246,-.3063500,-.0400311,4.7038328,1.0921357,.3697151,.3150116,2.8000000
2972,.1733354,.4191015,.5758644,.2981019,-.3634976,-.0400326,4.7038328,1.0921357,.3697151,.4587513,2.8000000
2973,.2110126,.5044551,.6232344,.3038716,-.3345216,-.0400343,4.7038328,1.0921357,.3697151,.4949293,2.8000000
2974,.2840475,.6990084,.7546757,.3351001,-.3487849,-.0401125,4.7038328,1.0921357,.3697151,.5982564,2.8000000
2975,-.0680483,-.2426481,.4140528,.1757707,-.4076864,-.0400307,4.7038328,1.0921357,.3697151,.3438717,2.8000000
2976,-.3090226,-.8760789,.0396806,.0644879,-.3875071,-.0400306,4.7038328,1.0921357,.3697151,.0310067,2.8000000
2977,-.3025404,-.8577021,.0374538,.0765742,-.3923258,-.0400323,4.7038328,1.0921357,.3697151,.0294643,2.8000000
2978,-.4114733,-1.0891457,.0977695,.0392531,-.4889887,-.0400943,4.7038328,1.0921357,.3697151,.0771969,2.8000000
2979,-.4625662,-1.2576119,.1028052,.0344648,-.5369812,-.0400345,4.6954479,1.0921357,.3695908,.0828282,2.8050001
2980,-.3554298,-1.0076435,.0376264,.0649394,-.4319048,-.0400364,4.6870930,1.0921357,.3694665,.0295340,2.8100001
2981,-.4185466,-1.1027476,.1112113,.0494582,-.5119001,-.0400516,4.6787678,1.0921356,.3693423,.0811607,2.8150001
2982,.2724047,.6878171,.5028279,.3430873,-.2701078,-.0400505,4.6704721,1.0921356,.3692182,.3901691,2.8200001
2983,.2928382,.7265904,.9016792,.3691108,-.4393769,-.0400549,4.6622057,1.0921356,.3690942,.7169555,2.8250001
2984,.4377667,1.0863772,.6019428,.4418932,-.2470343,-.0400314,4.6539686,1.0921355,.3689702,.4776941,2.8300001
2985,.4357855,1.0854152,.5051277,.3803795,-.1474886,-.0400407,4.6457606,1.0921355,.3688464,.4053954,2.8350001
2986,.3533850,.8764623,.9501983,.3819074,-.4108149,-.0400486,4.6375814,1.0921356,.3687226,.7576786,2.8400001
2987,.5710232,1.4145794,.9238791,.4723252,-.2742507,-.0400446,4.6294310,1.0921356,.3685989,.7310297,2.8450001
2988,.3593738,.8913940,.7674977,.4614796,-.4116800,-.0400463,4.6213092,1.0921355,.3684753,.6153446,2.8500001
2989,.3468731,.8647144,.6227409,.3766765,-.2795513,-.0400536,4.6132158,1.0921356,.3683517,.4983843,2.8550001
2990,.3842643,.9574699,.8123019,.4039794,-.3431188,-.0400289,4.6051508,1.0921356,.3682283,.6471276,2.8600001
2991,.9692639,2.4064279,1.3887434,.6665889,-.2540877,-.0400689,4.5971139,1.0921356,.3681049,1.0935697,2.8650001
2992,1.2207406,3.0258344,1.7009322,.7893295,-.2545075,-.0400689,4.5891050,1.0921356,.3679816,1.3829729,2.8700001
2993,.2097219,.5205247,.6885537,.3096727,-.3767225,-.0400717,4.5811239,1.0921356,.3678584,.5454520,2.8750001
2994,1.6134318,3.9914698,2.0540401,1.0151018,-.2321446,-.0400795,4.5731706,1.0921357,.3677353,1.6487978,2.8800001
2995,1.0956757,2.6999306,1.3618327,.5785955,-.0316855,-.0400853,4.5652448,1.0921357,.3676123,1.1126295,2.8850001
2996,-.0083392,-.0236418,.2750831,.1975111,-.2923367,-.0400352,4.5573465,1.0921357,.3674893,.2165705,2.8900001
2997,.4438533,1.0959041,.8224581,.4468677,-.3248942,-.0400860,4.5494754,1.0921357,.3673665,.6406056,2.8950001
2998,.5256200,1.3018625,.9761774,.4345102,-.3002205,-.0400408,4.5416315,1.0921357,.3672437,.7909543,2.9000001
2999,.4449036,1.1322292,.6822810,.4152386,-.2243226,-.0400415,4.5338145,1.0921357,.3671210,.5368022,2.9050001
3000,.4261033,1.0781458,.6807824,.4128440,-.2444992,-.0400438,4.5260245,1.0921358,.3669984,.5401396,2.9100001
3001,.8352930,2.0896657,1.2309767,.6243471,-.2719089,-.0401012,4.5182612,1.0921358,.3668758,.9675370,2.9150001
3002,1.1670648,2.8941837,1.7150769,.8051870,-.3291467,-.0401068,4.5105244,1.0921358,.3667534,1.3662431,2.9200001
3003,1.1568984,2.8586946,1.9818909,.8080303,-.4517163,-.0401090,4.5028141,1.0921358,.3666310,1.5989203,2.9250001
3004,.2664312,.6330548,.8599593,.3544382,-.4328008,-.0401138,4.4951301,1.0921359,.3665087,.7105010,2.9300001
3005,.2585059,.5368768,.3299031,.1529947,-.0234863,-.0400527,4.4874723,1.0921359,.3663865,.2640357,2.9350001
3006,-.0666406,-.2227842,.3596127,.1726317,-.3811947,-.0401002,4.4798406,1.0921358,.3662643,.2795418,2.9400001
3007,-.0354805,-.0895843,.3095052,.1119510,-.2716000,-.0400824,4.4722347,1.0921358,.3661423,.2498246,2.9450001
3008,.0150774,.0076059,.5530455,.2149886,-.4212929,-.0400402,4.4646547,1.0921357,.3660203,.4452236,2.9500001
3009,.0292177,.0207413,.4221280,.2055529,-.3408955,-.0400867,4.4571003,1.0921357,.3658984,.3319757,2.9550001
3010,.1959222,.4516003,.6629453,.2874308,-.3533367,-.0400916,4.4495714,1.0921358,.3657766,.5278433,2.9600001
3011,.1827719,.5091250,.2387695,.1374042,-.0344936,-.0400431,4.4420679,1.0921358,.3656549,.1911723,2.9650001
3012,.8345022,2.0909336,.8943293,.3837746,.0944848,-.0400972,4.4345897,1.0921358,.3655333,.7109025,2.9700001
3013,.8586802,2.1349278,1.0700775,.4147060,.0139915,-.0401021,4.4271366,1.0921358,.3654117,.8563520,2.9750001
3014,.5259014,1.3098994,.6938994,.2905465,-.0425965,-.0401068,4.4197085,1.0921358,.3652902,.5596452,2.9800001
3015,.4668660,1.1617079,.6384641,.2190956,-.0083984,-.0401090,4.4123053,1.0921358,.3651688,.5103564,2.9850001
3016,.3675808,.9089858,1.0821680,.3967273,-.4650612,-.0401144,4.4049268,1.0921359,.3650475,.8525610,2.9900001
3017,1.5632125,3.8525717,2.4007369,1.0037264,-.4134750,-.0401208,4.3975730,1.0921359,.3649262,1.9121059,2.9950001
3018,1.6940422,4.1755344,2.5057023,1.0417409,-.3631829,-.0401275,4.3902438,1.0921359,.3648051,2.0469405,3.0000001
3019,.4912577,1.2161308,1.1261405,.4937951,-.4558699,-.0401355,4.3829389,1.0921360,.3646840,.9016738,3.0050001
3020,1.5773481,3.9027398,2.2648124,.9973331,-.3337412,-.0401447,4.3756582,1.0921360,.3645630,1.7929994,3.0100001
3021,1.4584444,3.6039719,2.1886725,.9123581,-.3377887,-.0401528,4.3684017,1.0921360,.3644421,1.7810905,3.0150001
3022,.8638216,2.1411565,1.3729003,.6276213,-.3155940,-.0401679,4.3611693,1.0921361,.3643212,1.1036881,3.0200001
3023,.8711714,2.1577252,1.4369104,.5929962,-.3006126,-.0401773,4.3539608,1.0921361,.3642005,1.1519819,3.0250001
3024,1.1050310,2.7276142,1.7710292,.6758132,-.2867257,-.0401849,4.3467760,1.0921362,.3640798,1.4253584,3.0300001
3025,.6922049,1.7197690,1.1779207,.5315492,-.3124376,-.0401936,4.3396149,1.0921362,.3639592,.9427839,3.0350001
3026,.7534300,1.8701360,1.2686305,.5052401,-.2619936,-.0402059,4.3324774,1.0921363,.3638387,1.0131167,3.0400001
3027,.5769426,1.4351129,.6338554,.4073687,-.0853278,-.0402089,4.3253633,1.0921363,.3637182,.5067199,3.0450001
3028,1.5240179,3.7873796,1.5522069,.7517157,.1489658,-.0402222,4.3182725,1.0921364,.3635979,1.2205471,3.0500001
3029,1.1523210,2.8591605,1.4031714,.5993268,-.0117638,-.0402346,4.3112050,1.0921364,.3634776,1.1494682,3.0550001
3030,1.1887624,2.9387000,1.9333201,.7961879,-.3878102,-.0402497,4.3041605,1.0921365,.3633574,1.5215451,3.0600001
3031,.7144308,1.7668686,1.4296783,.5417412,-.4043892,-.0402571,4.2971391,1.0921365,.3632372,1.1826200,3.0650001
3032,.6285073,1.6173044,.5129385,.2548555,.1783281,-.0402675,4.2901405,1.0921365,.3631172,.4056380,3.0700001
3033,.3520774,.8502867,.7936446,.2886642,-.2536406,-.0402715,4.2831646,1.0921366,.3629972,.6359295,3.0750001
3034,.1685174,.4182492,.6972557,.2645038,-.3755995,-.0402643,4.2762115,1.0921366,.3628773,.5584926,3.0800001
3035,.4214769,1.0038138,.7699951,.3519373,-.2316639,-.0401535,4.2692808,1.0921366,.3627575,.6161598,3.0850001
3036,.4071459,1.0036107,.8142591,.3634644,-.2754905,-.0402918,4.2623726,1.0921367,.3626378,.6497202,3.0900001
3037,-.1638748,-.4605575,.1097050,.1130690,-.3125476,-.0401427,4.2554867,1.0921367,.3625182,.0877143,3.0950001
3038,.9769351,2.4008111,1.4993876,.6665792,-.2875515,-.0402187,4.2486230,1.0921366,.3623986,1.1679415,3.1000001
3039,1.7458231,4.3200069,2.3025748,.9776070,-.1610917,-.0402323,4.2349617,1.0921366,.3621597,1.8410009,3.1100002
3040,2.5092016,6.1911421,2.9891581,1.3199760,-.0218568,-.0402545,4.2213881,1.0921366,.3619211,2.3903251,3.1200002
3041,3.0777617,7.5570254,3.6717831,1.6672090,-.0851557,-.0402784,4.2079012,1.0921367,.3616828,2.9653595,3.1300002
3042,2.4980213,6.1463071,3.1042187,1.2050413,.0321558,-.0403075,4.1945003,1.0921367,.3614449,2.5576551,3.1400002
3043,.6532144,1.6205455,1.2533158,.4770504,-.3278336,-.0403399,4.1811844,1.0921368,.3612072,1.0051194,3.1500002
3044,.2139973,.5298205,.8263255,.3033034,-.4210377,-.0403620,4.1679528,1.0921369,.3609699,.6713238,3.1600002
3045,.5690539,1.4143597,.9802630,.3932946,-.2172674,-.0403792,4.1548047,1.0921369,.3607329,.7799093,3.1700002
3046,.9757952,2.4248725,1.2533983,.4635522,.0088908,-.0404070,4.1417393,1.0921370,.3604962,1.0014606,3.1800002
3047,1.5730093,3.8983117,1.9726609,.7729617,.0062675,-.0404340,4.1287558,1.0921371,.3602598,1.5769370,3.1900002
3048,.6153677,1.5241270,1.0297034,.3572475,-.1567815,-.0404240,4.1158534,1.0921372,.3600237,.8420225,3.2000002
3049,.1315953,.2938730,.6514286,.2348090,-.3631266,-.0404327,4.1030314,1.0921372,.3597879,.5245356,3.2100002
3050,.2677289,.6123650,.7638503,.3204596,-.3573892,-.0403952,4.0902891,1.0921373,.3595524,.6023483,3.2200002
3051,1.0211522,2.5288118,1.7924065,.6595031,-.3599062,-.0404317,4.0776257,1.0921373,.3593173,1.4171912,3.2300002
3052,1.7891193,4.4250516,2.5194046,1.0175436,-.2453072,-.0404701,4.0650404,1.0921373,.3590824,2.0005688,3.2400002
3053,2.5984547,6.4036148,3.3894852,1.4440938,-.2198613,-.0405200,4.0525326,1.0921374,.3588478,2.7087973,3.2500002
3054,3.1883191,7.8297735,4.0380367,1.8319846,-.2875390,-.0406029,4.0401015,1.0921376,.3586136,3.2434305,3.2600002
3055,3.1470957,7.7138748,4.0559263,1.8176784,-.3258217,-.0406927,4.0277465,1.0921377,.3583796,3.3138978,3.2700002
3056,2.2258605,5.4925434,3.0030364,1.2076002,-.1974689,-.0408140,4.0154667,1.0921379,.3581460,2.4557334,3.2800002
3057,1.2002020,2.9651540,2.1471208,.7480107,-.4148761,-.0409372,4.0032617,1.0921381,.3579127,1.7319351,3.2900002
3058,.3680003,.9125797,1.0057402,.3428058,-.3788436,-.0408337,3.9911306,1.0921382,.3576796,.8161886,3.3000002
3059,.6721993,1.6654653,1.3933638,.5035650,-.3920343,-.0409291,3.9790728,1.0921383,.3574469,1.0991194,3.3100002
3060,2.2320660,5.5139768,2.7526928,.9685125,.1507474,-.0410718,3.9670876,1.0921386,.3572145,2.2199639,3.3200002
3061,2.4948294,6.1440753,3.2992589,1.2298588,-.0730422,-.0412336,3.9551744,1.0921388,.3569823,2.6378283,3.3300002
3062,2.8911712,7.1067585,3.7162274,1.4045932,-.0247852,-.0414500,3.9433326,1.0921391,.3567505,3.0001043,3.3400002
3063,1.2060705,2.9746404,1.6688676,.5685558,-.0385888,-.0416565,3.9315615,1.0921393,.3565190,1.3855268,3.3500002
3064,1.6242670,4.0033754,2.7888727,.8788140,-.3829308,-.0419510,3.9198604,1.0921397,.3562877,2.2390937,3.3600002
3065,1.5225078,3.7515993,2.9153181,.7044847,-.3629574,-.0423566,3.9082288,1.0921403,.3560568,2.3646778,3.3700002
3066,.8933302,2.2081407,2.0847194,.4197817,-.3679884,-.0427786,3.8966660,1.0921407,.3558261,1.6756944,3.3800002
3067,.9647579,2.3890487,1.8611770,.3324700,-.1178357,-.0433497,3.8851714,1.0921413,.3555958,1.5010229,3.3900002
3068,.6100474,1.5162396,1.1437300,.1869864,-.0362736,-.0436089,3.8737444,1.0921417,.3553657,.9226560,3.4000002
3069,1.4958830,3.7017297,2.5024041,.4286325,.0570686,-.0442222,3.8623844,1.0921423,.3551360,1.9858143,3.4100002
3070,1.5492130,3.8181856,2.9035746,.4764554,-.1041443,-.0448852,3.8510909,1.0921430,.3549065,2.3538364,3.4200002
3071,1.7184479,4.2359595,3.1253225,.3912412,.0604531,-.0459672,3.8398632,1.0921442,.3546773,2.5240928,3.4300002
3072,1.7549027,4.3186105,3.4257882,.4526399,-.0884074,-.0473519,3.8287009,1.0921454,.3544484,2.7440779,3.4400002
3073,2.1949224,5.3963203,3.9000385,.4971228,.1125414,-.0492709,3.8287011,1.0921473,.3544482,3.1787292,3.4400000
3074,1.6425371,4.0490410,3.1742605,.3267891,.0289358,-.0513063,3.8287011,1.0921491,.3544481,2.5405708,3.4400000
3075,2.2211978,5.4628398,4.1425369,.4699391,.0679449,-.0545300,3.8287011,1.0921524,.3544479,3.3455008,3.4400000
3076,1.7916285,4.4082972,3.8057306,.3896700,-.1431278,-.0580617,3.8287011,1.0921564,.3544476,3.0769821,3.4400000
3077,2.0056116,4.9369876,3.9369596,.3846015,.0224769,-.0624086,3.8287011,1.0921613,.3544472,3.1603758,3.4400000
3078,1.8395213,4.5279726,3.7254416,.3221087,.0050035,-.0683225,3.8287011,1.0921695,.3544466,3.0355853,3.4400000
3079,1.8347252,4.5093869,3.7319161,.3192859,-.0016704,-.0736830,3.8287011,1.0921778,.3544460,3.0151665,3.4400000
3080,1.8978804,4.6684700,3.6629332,.2897384,.1197835,-.0815379,3.8287011,1.0921913,.3544451,2.9514725,3.4400000
3081,1.5760728,3.8846323,3.5029402,.2384748,-.0824467,-.0910827,3.8287011,1.0922121,.3544436,2.8410350,3.4400000
3082,1.6071710,3.9572846,3.4289075,.2470079,-.0315561,-.0987813,3.8287011,1.0922341,.3544420,2.7599742,3.4400000
3083,.9551577,2.3619731,2.1327992,.1063733,-.0129558,-.1077304,3.8287011,1.0922644,.3544398,1.7466453,3.4400000
3084,.0508725,.1245061,.9975467,.0450935,-.3957673,-.1116635,3.8287011,1.0922809,.3544386,.7963618,3.4400000
3085,.5420394,1.3401754,1.8995582,.0956650,-.3196614,-.1187273,3.8287011,1.0923132,.3544363,1.5196219,3.4400000
3086,.6618810,1.6402577,1.5415657,.0672519,-.0266372,-.1244651,3.8287011,1.0923423,.3544342,1.2382076,3.4400000
3087,.4619017,1.1481387,1.1216857,.0508343,-.0395588,-.1306058,3.8287011,1.0923775,.3544317,.9024489,3.4400000
3088,.4515290,1.1199645,1.1921413,.0517613,-.0800446,-.1329678,3.8287011,1.0923942,.3544305,.9539667,3.4400000
3089,1.2754207,3.1458520,2.7141390,.1251203,.0503673,-.1424248,3.8287011,1.0924644,.3544254,2.1731110,3.4400000
3090,1.5628163,3.8432392,3.4503918,.1699129,-.0092782,-.1509658,3.8287011,1.0925497,.3544193,2.7900481,3.4400000
3091,1.1373115,2.8078037,2.5383477,.1111014,-.0014004,-.1628335,3.8287011,1.0926888,.3544092,2.0491404,3.4400000
3092,1.4273868,3.5208000,2.9905597,.1589214,.0563685,-.1735440,3.8287011,1.0928279,.3543992,2.3732329,3.4400000
3093,1.9179246,4.7155980,4.0532857,.2503694,.0195811,-.1852268,3.8287011,1.0930642,.3543822,3.2364860,3.4400000
3094,1.8142735,4.4533913,3.9172547,.2196492,-.0002366,-.1974940,3.8287011,1.0934112,.3543572,3.2323504,3.4400000
3095,1.4012725,3.4545008,2.7682751,.1227529,.1553854,-.2088214,3.8287011,1.0937506,.3543328,2.2210051,3.4400000
3096,1.0044153,2.4738959,1.9576280,.0940541,.1162293,-.1959522,3.8287011,1.0936565,.3543396,1.6164947,3.4400000
3097,.4982186,1.2302923,1.6724574,.0596347,-.2380895,-.1890419,3.8287011,1.0938065,.3543288,1.3408420,3.4400000
3098,.4631629,1.1430993,1.5798854,.0599371,-.2358631,-.1953059,3.8287011,1.0940156,.3543137,1.2696607,3.4400000
3099,.8241787,2.0353305,2.1792264,.0868303,-.1442390,-.2106380,3.8287011,1.0945838,.3542728,1.7477473,3.4400000
3100,1.1799424,2.9108959,2.6881826,.1258958,-.0351985,-.2229098,3.8287011,1.0953321,.3542190,2.1561458,3.4400000
3101,1.7967881,4.4192471,3.5198651,.2078553,.1577019,-.2378737,3.8287011,1.0964131,.3541412,2.7919303,3.4400000
3102,1.9476897,4.7712872,4.0780160,.2991894,-.0155562,-.2490166,3.8287011,1.0978064,.3540411,3.2452671,3.4400000
