 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
2245,-.1478558,-.4191713,.1238683,.1280547,-.3178710,-.0401072,.2613240,2.1842716,.8762107,.0963467,2.8000000
2246,.0369975,.1048880,.2263343,.2551771,-.2854305,-.0401071,.2613240,2.1842716,.8762107,.1825907,2.8000000
2247,-.3404994,-.8861453,.1356886,.0906257,-.4855328,-.0402791,.2613240,2.1842716,.8762107,.1021402,2.8000000
2248,-.4049115,-1.0086305,.2149584,.0918565,-.5831474,-.0402366,.2613240,2.1842715,.8762108,.1723247,2.8000000
2249,-.1729360,-.4415804,.1686268,.1688932,-.4089374,-.0400741,.2613240,2.1842712,.8762109,.1358418,2.8000000
2250,.1196744,.2570264,.3260664,.2832838,-.2888260,-.0400758,.2613240,2.1842712,.8762109,.2576958,2.8000000
2251,.4661722,1.1046500,.8689364,.4451359,-.3367453,-.0400817,.2613240,2.1842713,.8762108,.7201252,2.8000000
2252,-.2144224,-.6078874,.0450686,.0873561,-.3176757,-.0400817,.2613240,2.1842713,.8762108,.0292481,2.8000000
2253,-.0639320,-.1812472,.1568759,.1798552,-.2915740,-.0400862,.2613240,2.1842713,.8762108,.1306264,2.8000000
2254,-.2130292,-.6039378,.0304739,.0955530,-.3193314,-.0400863,.2613240,2.1842714,.8762108,.0243869,2.8000000
2255,-.1570909,-.4453528,.1274599,.1362955,-.3324798,-.0400946,.2613240,2.1842714,.8762108,.1024732,2.8000000
2256,-.1731505,-.4908815,.1012526,.1053908,-.3142565,-.0400957,.2608582,2.1842714,.8748155,.0808466,2.8050001
2257,-.0978579,-.2774271,.1370803,.1543138,-.2949096,-.0400902,.2603941,2.1842714,.8734247,.1057963,2.8100001
2258,-.1307433,-.3355999,.2179167,.1683310,-.3755186,-.0402495,.2599315,2.1842713,.8720384,.1660788,2.8150001
2259,-.0704021,-.1774337,.4751563,.2350679,-.4965400,-.0401991,.2594707,2.1842713,.8706564,.3689045,2.8200001
2260,.9273115,2.2956480,1.2312990,.7302203,-.3009446,-.0401741,.2590114,2.1842711,.8692788,.9735038,2.8250001
2261,.2596014,.5850441,.3545864,.3080452,-.1899958,-.0400631,.2585538,2.1842711,.8679055,.3281275,2.8300001
2262,-.0213966,-.0606593,.1108148,.1811877,-.2400606,-.0400632,.2580978,2.1842711,.8665366,.0792476,2.8350001
2263,.2722337,.7059047,.4591561,.4031085,-.3021251,-.0401726,.2576434,2.1842711,.8651720,.3375684,2.8400001
2264,.8804763,2.1755521,1.2917523,.7547881,-.4026950,-.0401748,.2571906,2.1842711,.8638116,1.0162778,2.8450001
2265,1.1496725,2.8439641,1.3412127,.8531870,-.2460791,-.0400960,.2567394,2.1842709,.8624556,1.1272270,2.8500001
2266,.1711495,.4243236,.4973631,.3385739,-.3671115,-.0400726,.2562898,2.1842708,.8611038,.4052035,2.8550001
2267,-.0170742,-.0271322,.1304754,.1797675,-.2382788,-.0400452,.2558417,2.1842709,.8597562,.1089726,2.8600001
2268,.0934699,.1947944,.3448732,.2809352,-.3252277,-.0401008,.2553952,2.1842709,.8584129,.2774418,2.8650001
2269,-.1593446,-.4461835,.1262144,.1275614,-.3314366,-.0400517,.2549503,2.1842709,.8570737,.1040959,2.8700001
2270,-.0697961,-.2224064,.2546392,.1253900,-.2947030,-.0401013,.2545069,2.1842710,.8557386,.2088144,2.8750001
2271,-.0213486,-.0547208,.3436200,.1943260,-.3537428,-.0400695,.2540650,2.1842708,.8544078,.2690894,2.8800001
2272,-.0579607,-.1774519,.3439175,.2278781,-.4190832,-.0400839,.2536247,2.1842709,.8530811,.2718061,2.8850001
2273,.4992223,1.3684253,.2909789,.2782913,.1228157,-.0400464,.2531859,2.1842709,.8517585,.2334642,2.8900001
2274,.0615232,.1744182,.2188266,.2284646,-.2349794,-.0400505,.2527486,2.1842709,.8504399,.1783742,2.8950001
2275,.0037887,.0211350,.2132659,.2200270,-.2835958,-.0400576,.2523129,2.1842710,.8491255,.1696847,2.9000001
2276,-.4153476,-1.1271740,.0908137,.0404826,-.4913917,-.0400534,.2518786,2.1842710,.8478151,.0773795,2.9050001
2277,-.1478011,-.4269289,.0453378,.0690713,-.2277001,-.0400533,.2514458,2.1842710,.8465088,.0356201,2.9100001
2278,.3408009,.9598423,.1789757,.1909954,.1015621,-.0400560,.2510145,2.1842710,.8452064,.1413925,2.9150001
2279,.1399651,.2842014,.4085021,.3022859,-.3182166,-.0400591,.2505847,2.1842710,.8439081,.3259817,2.9200001
2280,-.0987800,-.3365667,.3084884,.1809782,-.3989780,-.0400623,.2501563,2.1842710,.8426137,.2491712,2.9250001
2281,.1401836,.2652783,.4003507,.2137227,-.2342988,-.0401156,.2497295,2.1842710,.8413234,.3167125,2.9300001
2282,.2925558,.7038618,.5481268,.3568559,-.2813244,-.0401467,.2493040,2.1842710,.8400369,.4333380,2.9350001
2283,.3113338,.7742363,.3965056,.2740931,-.1223499,-.0401267,.2488800,2.1842710,.8387545,.3236740,2.9400001
2284,.6982143,1.7374153,.5313008,.3712192,.1141344,-.0400951,.2484575,2.1842709,.8374759,.4115196,2.9450001
2285,.0640523,.1566129,.5207077,.2526814,-.3980831,-.0400596,.2480364,2.1842708,.8362012,.4380043,2.9500001
2286,-.1947116,-.4830907,.1137331,.0691956,-.3094123,-.0400327,.2476167,2.1842707,.8349304,.0926002,2.9550001
2287,.5024866,1.2544153,.3934151,.2286051,.1179042,-.0400419,.2471984,2.1842708,.8336634,.3078657,2.9600001
2288,.0689710,.1955329,.2067532,.1696532,-.1631660,-.0400420,.2467815,2.1842709,.8324003,.1648571,2.9650001
2289,.4281872,1.0385553,.7433132,.4754887,-.3405557,-.0400912,.2463661,2.1842709,.8311410,.5623215,2.9700001
2290,.6982481,1.6995798,.6714276,.3860068,.0427537,-.0400556,.2459520,2.1842709,.8298854,.5786234,2.9750001
2291,.0041425,.0117439,.2294872,.2100789,-.2734411,-.0400494,.2455394,2.1842709,.8286337,.1791318,2.9800001
2292,.0132345,.0307125,.1990401,.1976221,-.2470555,-.0400499,.2451281,2.1842710,.8273858,.1571816,2.9850001
2293,.1979531,.4853577,.3677863,.3237537,-.2575676,-.0400563,.2447182,2.1842710,.8261416,.2829800,2.9900001
2294,.4451481,1.0890878,.6578849,.4587574,-.2717486,-.0401196,.2443096,2.1842710,.8249011,.5154741,2.9950001
2295,.7268745,1.8079856,.7856900,.5190145,-.1094658,-.0401289,.2439024,2.1842710,.8236644,.6296050,3.0000001
2296,1.2244536,3.0334855,1.4353100,.6793360,-.0342151,-.0401721,.2434966,2.1842711,.8224313,1.1465148,3.0050001
2297,1.0805330,2.6744259,1.3800958,.6238455,-.1006882,-.0401939,.2430921,2.1842711,.8212019,1.1365339,3.0100001
2298,.6794480,1.6862926,.3390103,.2135395,.3301989,-.0401962,.2426890,2.1842712,.8199763,.2885182,3.0150001
2299,.6754770,1.6543537,.4964160,.2820530,.1964058,-.0402070,.2422872,2.1842712,.8187542,.3964055,3.0200001
2300,.6833045,1.7218644,.4707610,.2694080,.2285754,-.0402078,.2418867,2.1842712,.8175358,.3764921,3.0250001
2301,1.1252641,2.7963897,1.0382962,.5678733,.1405676,-.0402186,.2414876,2.1842712,.8163210,.8340991,3.0300001
2302,1.2207462,3.0288199,1.3250136,.6786976,.0086377,-.0402295,.2410897,2.1842713,.8151099,1.0617169,3.0350001
2303,.0564569,.1401315,.3578208,.2094728,-.2966801,-.0402421,.2406932,2.1842713,.8139023,.2924236,3.0400001
2304,.0547523,.1345977,.4619365,.2576335,-.3879370,-.0402556,.2402980,2.1842713,.8126983,.3706482,3.0450001
2305,.8413500,2.0929693,.5108124,.2607317,.3757273,-.0402573,.2399040,2.1842714,.8114978,.4140115,3.0500001
2306,.1682690,.4193032,.3651239,.1277922,-.1065385,-.0402515,.2395114,2.1842714,.8103009,.2847987,3.0550001
2307,1.0014383,2.4752176,1.3575548,.5673149,-.1143951,-.0402685,.2391200,2.1842714,.8091075,1.1018038,3.0600001
2308,1.9732289,4.8575856,2.3528004,.9908343,.0276229,-.0402868,.2387299,2.1842713,.8079177,1.8784974,3.0650001
2309,2.5298074,6.2118512,2.7947538,1.1667491,.2250482,-.0402428,.2383411,2.1842715,.8067313,2.2750719,3.0700001
2310,2.4497610,6.0124054,2.6760807,1.2573522,.1024275,-.0402604,.2379536,2.1842715,.8055484,2.1895474,3.0750001
2311,.6400690,1.5799136,1.3343650,.6052931,-.5041386,-.0402925,.2375673,2.1842716,.8043689,1.1159070,3.0800001
2312,.6318828,1.5599376,1.1574698,.5258144,-.3615572,-.0403136,.2371823,2.1842716,.8031929,.9603033,3.0850001
2313,-.0772806,-.2464084,.2765761,.1979888,-.3835552,-.0401754,.2367985,2.1842717,.8020203,.2316103,3.0900001
2314,-.0343811,-.1268216,.3415106,.1927788,-.3613990,-.0402009,.2364159,2.1842716,.8008512,.2676436,3.0950001
2315,.2423302,.5980053,.7890663,.3615860,-.4363919,-.0402414,.2360346,2.1842715,.7996855,.6325322,3.1000001
2316,1.6107278,3.9815982,1.7590185,.8091321,.0912732,-.0402647,.2352756,2.1842716,.7973642,1.4109581,3.1100002
2317,.1237765,.3041435,.5161923,.2632591,-.3462950,-.0402857,.2345216,2.1842716,.7950563,.4414476,3.1200002
2318,.2330599,.5414116,.4678566,.3233617,-.2698134,-.0401663,.2337723,2.1842716,.7927618,.3802739,3.1300002
2319,.5213161,1.2754646,.8741320,.5047175,-.3296587,-.0403336,.2330278,2.1842717,.7904804,.6925324,3.1400002
2320,.2667572,.6618407,.5588052,.2253963,-.1830895,-.0402244,.2322880,2.1842716,.7882122,.4647568,3.1500002
2321,.0989279,.2063936,.3943402,.2655622,-.3205486,-.0401390,.2315529,2.1842715,.7859570,.3162211,3.1600002
2322,.3904443,.9550873,.7086232,.4294950,-.3174216,-.0402608,.2308225,2.1842715,.7837146,.5641467,3.1700002
2323,1.0971154,2.7172405,1.3966561,.7520251,-.2165325,-.0402858,.2300966,2.1842716,.7814849,1.0928261,3.1800002
2324,2.0431551,5.0453369,2.3058795,1.1174337,-.0070504,-.0403162,.2293753,2.1842717,.7792679,1.8337200,3.1900002
2325,2.4107789,5.9324738,2.9813482,1.1954107,.0049308,-.0403635,.2286585,2.1842718,.7770634,2.4925191,3.2000002
2326,1.0006631,2.4871938,1.0011472,.5511112,.0496117,-.0405377,.2279462,2.1842721,.7748713,.8031489,3.2100002
2327,1.2779787,3.1884974,1.3076494,.8673611,-.1012161,-.0406140,.2272383,2.1842722,.7726916,1.0295668,3.2200002
2328,1.7566811,4.3556822,1.7557268,1.0270447,.0233569,-.0406771,.2265348,2.1842724,.7705241,1.3952692,3.2300002
2329,2.3508705,5.8013678,2.5720021,1.3351839,-.0254003,-.0405513,.2258356,2.1842722,.7683689,2.0482312,3.2400002
2330,3.2186158,7.9004538,3.6531871,1.7357291,-.0054650,-.0406449,.2251407,2.1842724,.7662255,2.9583524,3.2500002
2331,3.4942224,8.5664429,3.9950639,1.9325810,-.0684754,-.0407432,.2244501,2.1842726,.7640941,3.2436681,3.2600002
2332,3.2859314,8.0474737,4.1029521,1.7091088,-.0972691,-.0409166,.2237637,2.1842728,.7619745,3.4726932,3.2700002
2333,2.6319152,6.4878132,2.9763828,1.3292206,.0969262,-.0411189,.2230815,2.1842731,.7598665,2.4063336,3.2800002
2334,1.8691924,4.6316633,1.9460517,1.0005377,.0849281,-.0413627,.2224034,2.1842733,.7577703,1.5954000,3.2900002
2335,1.7813806,4.4133121,2.0808432,1.0321746,-.0878793,-.0416668,.2217295,2.1842737,.7556855,1.6641924,3.3000002
2336,1.9471077,4.8147952,2.3665199,.9236408,.0674801,-.0418825,.2210596,2.1842740,.7536122,1.8985347,3.3100002
2337,1.4118029,3.4768765,2.3857960,.6410915,-.1973687,-.0422070,.2203938,2.1842744,.7515502,1.9559995,3.3200002
2338,.5489115,1.3566553,.9928410,.2579293,-.1099523,-.0423698,.2197319,2.1842747,.7494995,.8283738,3.3300002
2339,.1706028,.4231531,.7066882,.1841120,-.2974564,-.0426329,.2190740,2.1842750,.7474599,.5712805,3.3400002
2340,.0731500,.1799807,.6145362,.1650955,-.3384164,-.0428292,.2184201,2.1842753,.7454314,.5017057,3.3500002
2341,.5263738,1.3125074,.2741153,.1290059,.2877835,-.0414264,.2177700,2.1842750,.7434141,.2259691,3.3600002
2342,.4671211,1.1575899,.8558856,.3799028,-.2578110,-.0409794,.2171238,2.1842747,.7414077,.6398705,3.3700002
2343,1.0380036,2.5750412,1.2422808,.5042653,.0334598,-.0411401,.2164814,2.1842748,.7394119,1.0438177,3.3800002
2344,1.4144745,3.5032539,1.6503184,.6032339,.1456802,-.0413415,.2158429,2.1842749,.7374269,1.3265880,3.3900002
2345,1.1817597,2.9243837,1.4703615,.5539563,.0351933,-.0415749,.2152080,2.1842750,.7354525,1.1926441,3.4000002
2346,1.6419047,4.0583919,2.2116384,.7463093,.0019514,-.0420144,.2145769,2.1842754,.7334885,1.7775788,3.4100002
2347,2.0856920,5.1389383,3.1169959,.8184208,.0029634,-.0424949,.2139495,2.1842759,.7315350,2.4908891,3.4200002
2348,1.7334658,4.2605112,3.0185779,.5867970,-.0807648,-.0431389,.2133257,2.1842766,.7295918,2.4908555,3.4300002
2349,1.6735947,4.1117349,3.0726239,.4616118,-.0379963,-.0459471,.2127056,2.1842781,.7276587,2.5257268,3.4400002
2350,.4839949,1.1952149,1.5144525,.2018238,-.3295559,-.0471864,.2127056,2.1842790,.7276584,1.2239587,3.4400000
2351,.3524525,.8716366,1.2247422,.1325106,-.2742099,-.0463838,.2127056,2.1842789,.7276584,.9495495,3.4400000
2352,.3868468,.9592509,.4195526,.1104891,.1075434,-.0414676,.2127056,2.1842772,.7276590,.2944708,3.4400000
2353,.3349126,.8326036,.6950468,.3527454,-.2961420,-.0416324,.2127056,2.1842771,.7276590,.5603847,3.4400000
2354,.6765197,1.6772334,1.2383724,.5477160,-.3689380,-.0420443,.2127056,2.1842776,.7276588,.9618144,3.4400000
2355,.3258229,.8062855,.7172843,.2555303,-.2185098,-.0420670,.2127056,2.1842776,.7276588,.6102165,3.4400000
2356,.1184346,.2735484,.6390600,.2231747,-.3601778,-.0423837,.2127056,2.1842778,.7276588,.5229126,3.4400000
2357,.3423581,.8353013,.9220220,.2650586,-.2924189,-.0426829,.2127056,2.1842779,.7276588,.7187845,3.4400000
2358,1.4823606,3.6563344,2.7492466,.5917332,-.2216361,-.0433221,.2127056,2.1842786,.7276585,2.1867333,3.4400000
2359,2.0281853,4.9928920,3.3645773,.6010140,.0615469,-.0442042,.2127056,2.1842798,.7276582,2.7551248,3.4400000
2360,.7905889,1.9492557,1.7237447,.1923244,-.0996420,-.0475502,.2127056,2.1842822,.7276575,1.4404132,3.4400000
2361,1.2413999,3.0654828,2.2110809,.2770233,.0695327,-.0466197,.2127056,2.1842826,.7276573,1.7541530,3.4400000
2362,1.7620767,4.3432567,3.2607529,.4423441,-.0017185,-.0487333,.2127056,2.1842845,.7276568,2.6417095,3.4400000
2363,1.6155935,3.9772107,3.0274753,.3910966,-.0040324,-.0509399,.2127056,2.1842865,.7276561,2.4318459,3.4400000
2364,1.9518663,4.7864721,3.7267728,.4012844,.0316224,-.0544793,.2127056,2.1842897,.7276552,3.0905968,3.4400000
2365,1.2495666,3.0781518,2.5475525,.2022819,.0136424,-.0590121,.2127056,2.1842946,.7276537,2.0807460,3.4400000
2366,.4238041,1.0525917,.9561565,.0839911,-.0448300,-.0690109,.2127056,2.1843026,.7276512,.7825365,3.4400000
2367,.5428642,1.3477530,1.2090758,.1030472,-.0471645,-.0754591,.2127056,2.1843110,.7276487,.9577729,3.4400000
2368,1.5296382,3.7677486,2.9182592,.2369940,.1074449,-.0744651,.2127056,2.1843170,.7276469,2.3034920,3.4400000
2369,1.8034362,4.4225967,3.8548601,.3191014,-.0858720,-.0952212,.2127056,2.1843997,.7276218,3.2031170,3.4400000
2370,-.0797299,-.1983112,.6909589,.0998730,-.4584181,-.0442917,.2127056,2.1842939,.7276539,.6195670,3.4400000
2371,.8105430,2.0106800,.7853722,.4075969,.0878392,-.0429085,.2127056,2.1842910,.7276548,.6271143,3.4400000
2372,1.2824556,3.1794448,1.4056569,.5704849,.1462897,-.0439003,.2127056,2.1842918,.7276545,1.1321667,3.4400000
2373,.7677660,1.8993869,1.1201515,.2595034,.0567441,-.0437896,.2127056,2.1842905,.7276549,.9234360,3.4400000
2374,.4856338,1.2053782,.9627619,.2598603,-.1616906,-.0442185,.2127056,2.1842908,.7276548,.7501251,3.4400000
2375,1.2164787,2.9909527,2.5904600,.5810771,-.4140721,-.0453181,.2127056,2.1842927,.7276543,2.0680286,3.4400000
2376,1.0872134,2.6709843,2.7819067,.4152288,-.4580321,-.0488249,.2127056,2.1842964,.7276531,2.2974846,3.4400000
2377,1.2193427,3.0000504,2.4960815,.2796460,-.0738276,-.0494588,.2127056,2.1842978,.7276527,2.0589611,3.4400000
2378,1.0916197,2.6856601,1.8677688,.1710876,.1624363,-.0518933,.2127056,2.1843015,.7276516,1.5399089,3.4400000
2379,1.1972708,2.9500803,2.2953476,.1798143,.0860542,-.0597095,.2127056,2.1843089,.7276494,1.8593949,3.4400000
2380,1.6209062,3.9845797,3.2689819,.2384357,.0537023,-.0712428,.2127056,2.1843728,.7276300,2.6510541,3.4400000
2381,.6626356,1.6403488,1.4467383,.1220909,-.0434761,-.0801132,.2127056,2.1844040,.7276205,1.1714178,3.4400000
2382,1.3024966,3.2128750,2.5039659,.2306137,.0571032,-.0789564,.2127056,2.1843465,.7276379,1.9899074,3.4400000
2383,1.7195396,4.2235734,3.5076610,.3084051,-.0161865,-.0929597,.2127056,2.1843829,.7276269,2.8092788,3.4400000
2384,1.9977704,4.8956610,4.0997502,.3395810,-.0142779,-.1120836,.2127056,2.1844495,.7276067,3.3188774,3.4400000
2385,2.1053125,5.1473035,4.1641110,.3869879,.0159313,-.1382038,.2127056,2.1846047,.7275596,3.3607843,3.4400000
2386,1.7413130,4.2526566,3.7831768,.3327794,-.1397081,-.1631321,.2127056,2.1849175,.7274647,3.1507634,3.4400000
2387,1.9679274,4.8082506,3.8701174,.2846947,.1002312,-.1894724,.2127056,2.1855845,.7272623,3.2555705,3.4400000
2388,2.0500909,5.0111424,4.2098752,.3169554,.0121260,-.2233063,.2127056,2.1880027,.7265298,3.3573448,3.4400000
2389,2.0231440,4.9398334,4.2183867,.3440450,-.0469229,-.2533505,.2127056,2.1919988,.7253224,3.4976857,3.4400000
2390,1.8652391,4.5630110,3.9575850,.2190453,.0297997,-.2780394,.2127056,2.1960814,.7240931,3.2885003,3.4400000
2391,1.7646670,4.3237638,3.7823300,.2367457,-.0143867,-.3022519,.2127056,2.2060301,.7211148,3.0583405,3.4400000
2392,1.4516315,3.5673298,2.6753003,.2479832,.1155190,-.0923513,.2127056,2.1853224,.7273418,2.3005413,3.4400000
2393,1.5328322,3.7716526,2.6465062,.3294716,.1285696,-.0943437,.2127056,2.1852400,.7273668,2.1560627,3.4400000
2394,1.0297770,2.5397715,1.9602061,.2129819,.0221497,-.1040810,.2127056,2.1853314,.7273391,1.5397347,3.4400000
2395,.8187333,2.0063789,2.7611972,.2218076,-.5265988,-.1196569,.2127056,2.1856030,.7272567,2.2848232,3.4400000
2396,1.1792761,2.8956356,2.6290869,.1955672,-.0862591,-.1437311,.2127056,2.1860395,.7271244,2.0849914,3.4400000
2397,1.7409938,4.2621107,3.4585010,.2579601,.0708523,-.1805602,.2127056,2.1870288,.7268246,2.8475192,3.4400000
2398,.9495268,2.3411338,2.0105499,.0908115,.0431962,-.2842443,.2127056,2.1916772,.7254194,1.6202206,3.4400000
2399,1.5257558,3.7445726,3.4563821,.1810571,-.0627776,-.3042779,.2127056,2.3222259,.6880604,2.7284467,3.4400000
2400,1.4974311,3.6772983,3.1375281,.1216191,.0993525,-.3207463,.2127056,2.4197977,.6625580,2.5927960,3.4400000
2401,1.2714251,3.1323554,2.6967183,.1415488,.0352556,-.3181478,.2127056,2.5293959,.6360764,2.1014360,3.4400000
2402,1.7560333,4.3063832,3.6457933,.2222461,.0475866,-.3716580,.2127056,2.2972152,.6949168,2.9133834,3.4400000
2403,1.6978822,4.1544178,3.7761614,.2286398,-.0732424,-.3964789,.2127056,2.3716946,.6748901,3.1544168,3.4400000
2404,1.9255052,4.7094339,3.9536802,.2366779,.0728599,-.3932667,.2127056,2.4644080,.6515174,3.2472660,3.4400000
2405,1.4054861,3.4480317,3.2761863,.1419744,-.0708736,-.3772571,.2127056,2.6272408,.6141616,2.7225933,3.4400000
2406,1.5299833,3.7551066,3.3169385,.1657130,.0136832,-.3741670,.2127056,2.7285746,.5930023,2.6704822,3.4400000
2407,1.4537730,3.5634937,3.2424539,.1596200,-.0273320,-.3987207,.2127056,2.7897149,.5809266,2.6648324,3.4400000
2408,1.4486194,3.5539407,3.1512225,.1460618,.0191909,-.3651103,.2127056,3.1264022,.5223509,2.5518723,3.4400000
2409,1.4582732,3.5760708,3.1683132,.1707514,-.0035253,-.3428714,.2127056,3.2915246,.4977373,2.5408997,3.4400000
2410,1.4446692,3.5418175,3.2037798,.1741966,-.0351672,-.3603801,.2127056,3.4005923,.4827131,2.6109778,3.4400000
2411,1.3505512,3.3129548,3.0200862,.1588141,-.0384019,-.3351355,.2127056,3.7652806,.4384596,2.4617459,3.4400000
2412,1.4811719,3.6387675,2.7350645,.1622207,.2052474,-.3205993,.2127056,4.0190588,.4121652,2.0813001,3.4400000
2413,1.4633442,3.5811932,2.9540854,.2487016,.0082731,-.3121102,.2127056,4.2202762,.3934566,2.2149879,3.4400000
2414,1.3157621,3.2098952,2.7982392,.2440866,-.0739581,-.3493189,.2127056,3.3776427,.4857986,2.6440443,3.4400000
2415,1.5382455,3.7573594,2.9677444,.2621608,.0617663,-.3914603,.2127056,3.4008494,.4826787,2.3495435,3.4400000
2416,1.6818663,4.1143010,3.0400970,.2240451,.2152465,-.4107974,.2127056,3.4569087,.4753050,2.5406788,3.4400000
2417,1.2762147,3.1281067,2.9335680,.1771379,-.0972240,-.3956227,.2127056,3.7657678,.4384059,2.3367017,3.4400000
2418,1.2625246,3.0890342,2.8861809,.1982799,-.1138106,-.3510707,.2127056,4.3104636,.3856115,2.4304538,3.4400000
2419,1.3798503,3.3810090,2.7222584,.2051670,.0641528,-.3115445,.2127056,4.5389598,.3670684,2.1354484,3.4400000
2420,1.5410337,3.7719294,2.6042423,.2638332,.2134355,-.2976712,.2127056,5.1253088,.3267481,1.8641400,3.4400000
2421,1.1970300,2.9224198,2.3008508,.2936591,-.0383416,-.2776960,.2127056,5.4985147,.3053964,1.7715837,3.4400000
2422,.3606555,.8783578,.5250306,.3020324,-.1558823,-.2782016,.2127056,5.6042001,.2998477,.5034705,3.4400000
2423,.6482836,1.5823001,.9903246,.2783297,-.0349798,-.2729132,.2127056,5.7107203,.2944556,.9775462,3.4400000
2424,1.2817985,3.1407309,2.2899025,.1893838,.1577248,-.2409924,.2127056,6.1036503,.2761380,1.8255292,3.4400000
2425,1.1316838,2.7687164,2.2713333,.2408314,-.0370993,-.2469450,.2127056,6.2606144,.2694423,1.6554509,3.4400000
2426,.5081391,1.2391736,.5759372,.3122147,-.0397693,-.2364805,.2127056,6.4677888,.2610864,.2223565,3.4400000
2427,.6159176,1.5044414,1.2568779,.1988659,-.0971124,-.2393473,.2127056,6.4897172,.2602322,1.5112186,3.4400000
2428,1.3387953,3.2769458,2.1864797,.2000903,.2454474,-.2249618,.2127056,6.7755141,.2495895,1.6994674,3.4400000
2429,.2090336,.5098021,.4100688,.2362501,-.1939733,-.2200858,.2127056,6.9669216,.2429355,.3979599,3.4400000
2430,.9228182,2.2619564,2.0443250,.1417632,-.0516509,-.2245366,.2127056,6.9692357,.2428572,1.8925090,3.4400000
2431,.9966523,2.4479688,2.0478572,.1382160,.0253083,-.2628206,.2127056,6.3925566,.2640601,1.6780530,3.4400000
2432,.9861833,2.4282782,1.9488751,.0978231,.0972251,-.2306297,.2127056,6.9943019,.2420125,1.5893203,3.4400000
2433,.9872641,2.4329925,1.8261886,.1349523,.1116938,-.2072506,.2127056,7.5042194,.2260209,1.1671681,3.4400000
2434,.8916700,2.1934502,1.9102539,.1620946,-.0466372,-.2054928,.2127056,7.5346885,.2251320,1.5011063,3.4400000
2435,.8983472,2.2049694,1.8416304,.1490459,-.0004341,-.2003274,.2127056,7.7517784,.2189955,1.7603375,3.4400000
2436,.5571165,1.3678998,1.7239509,.1077664,-.2511505,-.2054967,.2127056,7.7565537,.2188643,1.5043967,3.4400000
2437,.7988065,1.9664718,1.6078664,.0682017,.0782240,-.2110882,.2127056,7.4774736,.2268069,1.3322274,3.4400000
2438,.7093712,1.7504906,1.5999309,.0861604,-.0250735,-.1940829,.2127056,7.5680228,.2241675,1.2303181,3.4400000
2439,.8742364,2.1502064,1.7499494,.1360546,.0263857,-.1985774,.2127056,7.8911187,.2152300,1.2112135,3.4400000
2440,.8608751,2.1144725,1.7490704,.1199614,.0294776,-.2029980,.2133258,7.9445719,.2144267,1.6090772,3.4299998
2441,.8363457,2.0591091,1.7107241,.1323567,.0097320,-.2080590,.2139495,7.9951245,.2137130,1.2926546,3.4199998
2442,.7864428,1.9338775,1.7352405,.1464200,-.0652671,-.2080590,.2145769,7.9951245,.2143234,1.3426580,3.4099998
2443,.8598408,2.1115024,1.7117333,.1445723,.0183278,-.2092336,.2152080,8.0956132,.2123383,1.3454566,3.3999998
2444,1.0024522,2.4638117,1.7374325,.1588813,.1364602,-.2070423,.2158429,8.1265125,.2121597,1.2624539,3.3899998
2445,.8521272,2.0886156,1.5994685,.1768647,.0229372,-.2137984,.2164815,8.1491094,.2121964,1.4338008,3.3799998
2446,.7814427,1.9226004,1.6349677,.1269679,-.0100649,-.2146522,.2171238,8.1503117,.2127791,1.3180509,3.3699998
2447,.9311752,2.2869542,1.7094643,.1581707,.0771393,-.2146522,.2177700,8.1503117,.2133959,1.2417961,3.3599998
2448,.7788408,1.9068445,1.6353959,.1769134,-.0654440,-.2147184,.2184201,8.1779087,.2133129,1.3955149,3.3499998
2449,.6704649,1.6498579,1.6102500,.1023536,-.0852785,-.2207312,.2190741,8.1970706,.2134478,1.7010813,3.3399998
2450,.4367252,1.0765348,1.1559780,.0454822,-.0762341,-.2166302,.2197319,8.2728324,.2121623,.9534772,3.3299998
2451,.7245511,1.7942692,1.2603824,.0766018,.1385620,-.2166302,.2203938,8.2728324,.2127848,.7997956,3.3199998
2452,.7791740,1.9243966,1.5264251,.1101333,.0509322,-.2168551,.2210596,8.2786437,.2132650,1.1231902,3.3099998
2453,.6827630,1.6798810,1.6412657,.1513554,-.1355116,-.2202670,.2217295,8.3712355,.2115896,1.1073287,3.2999998
2454,.3004218,.7353395,.3760837,.1768753,-.0298502,-.2205168,.2224035,8.3660915,.2123432,.2618054,3.2899998
2455,.3666360,.8978274,.5688325,.1440855,-.0091977,-.2278985,.2230815,8.3837397,.2125371,.5957931,3.2799998
2456,.9340078,2.2961200,1.5475104,.1589883,.1454962,-.2275661,.2237637,8.3906458,.2129992,1.2356498,3.2699998
2457,.6148513,1.5088459,1.1335994,.1684343,-.0153568,-.2275661,.2244501,8.3906458,.2136356,.7460800,3.2599998
2458,.3075321,.7534009,.4358006,.2103228,-.0807314,-.2280556,.2251407,8.4099722,.2137962,.1356273,3.2499998
2459,.5282548,1.2930189,.4402503,.2205676,.1279808,-.2280556,.2258356,8.4099722,.2144388,.3602334,3.2399998
