 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
2415,1.5648530,3.8269986,3.0336939,.2621608,.0632710,-.3653163,3.8287011,1.9121448,.3038204,2.4049931,3.4400000
2416,1.7889142,4.3791496,3.3073202,.2240451,.2142739,-.3786146,3.8287011,1.9792152,.3003118,2.6682279,3.4400000
2417,1.2464854,3.0586097,2.8619204,.1771379,-.0963499,-.3407927,3.8287011,2.2612822,.2864024,2.2971816,3.4400000
2418,1.1110749,2.7212672,2.5193121,.1982799,-.1141722,-.2827421,3.8287011,2.6408764,.2695981,2.0772489,3.4400000
2419,1.3657641,3.3502985,2.6900208,.2051670,.0647734,-.2499173,3.8287011,2.7479164,.2652102,2.1092350,3.4400000
2420,1.6338576,4.0015619,2.8379641,.2638332,.2117702,-.2342085,3.8287011,3.0726539,.2527310,2.1624375,3.4400000
2421,1.5973468,3.9010245,3.2728361,.2936591,-.0356290,-.2179557,3.8287011,3.2482086,.2464615,2.5595532,3.4400000
2422,1.4426519,3.5192693,3.1657406,.3020324,-.1558012,-.2189679,3.8287011,3.2947044,.2448528,2.6161503,3.4400000
2423,1.3262805,3.2403149,2.6503310,.2783297,-.0357950,-.2167150,3.8287011,3.3371863,.2434013,2.1968561,3.4400000
2424,1.5442727,3.7860659,2.9360995,.1893838,.1573765,-.1899984,3.8287011,3.4974127,.2380779,2.3344802,3.4400000
2425,1.4717571,3.6026666,3.1025106,.2408314,-.0359579,-.1988746,3.8287011,3.5590372,.2360920,2.4014985,3.4400000
2426,1.6156451,3.9408612,3.2751417,.3122147,-.0387433,-.1923472,3.8287011,3.6414634,.2334870,2.5443151,3.4400000
2427,1.1875642,2.9045939,2.6622877,.1988659,-.0992641,-.1938859,3.8287011,3.6525201,.2331419,2.3242987,3.4400000
2428,1.5003173,3.6761816,2.5897579,.2000903,.2438020,-.1863420,3.8287011,3.7550766,.2299891,2.0531763,3.4400000
2429,1.0202318,2.4972966,2.3944200,.2362501,-.1926953,-.1852890,3.8287011,3.8189945,.2280669,1.9828423,3.4400000
2430,1.0900049,2.6743346,2.4580255,.1417632,-.0521890,-.1899076,3.8287011,3.8217391,.2279851,2.0137377,3.4400000
2431,1.0671383,2.6236516,2.2240740,.1382160,.0250926,-.2177320,3.8287011,3.5960266,.2349158,1.8268037,3.4400000
2432,1.0816626,2.6652946,2.1865130,.0978231,.0969732,-.1954666,3.8287011,3.8334742,.2276359,1.7471859,3.4400000
2433,1.0634159,2.6232505,2.0157489,.1349523,.1119761,-.1835815,3.8287011,3.9999789,.2227944,1.5014398,3.4400000
2434,1.0591937,2.6079893,2.3228827,.1620946,-.0458579,-.1826322,3.8287011,4.0087566,.2225449,1.8224870,3.4400000
2435,1.1121739,2.7320221,2.3710856,.1490459,-.0014051,-.1821541,3.8287011,4.0773348,.2206145,1.9727904,3.4400000
2436,.7428239,1.8267365,2.1821102,.1077664,-.2508770,-.1873891,3.8287011,4.0824913,.2204707,1.7772993,3.4400000
2437,.9779404,2.4087092,2.0506368,.0682017,.0780067,-.1906096,3.8287011,3.9946141,.2229472,1.6578260,3.4400000
2438,.8511743,2.1018889,1.9505109,.0861604,-.0247405,-.1742826,3.8287011,4.0143931,.2223849,1.5434341,3.4400000
2439,1.0991132,2.7053026,2.3033266,.1360546,.0270893,-.1839042,3.8287011,4.1218839,.2193783,1.7446166,3.4400000
2440,.9752522,2.3982981,2.0351280,.1199614,.0285696,-.1889600,3.8398637,4.1420582,.2191541,1.7287841,3.4299998
2441,.8980242,2.2133487,1.8639697,.1323567,.0101379,-.1946792,3.8510914,4.1623440,.2189306,1.4710602,3.4199998
2442,.8415931,2.0720062,1.8724008,.1464200,-.0648728,-.1946792,3.8623849,4.1623440,.2192636,1.4768980,3.4099998
2443,1.0200326,2.5080027,2.1075945,.1445723,.0185904,-.1982241,3.8737448,4.1972029,.2186492,1.6485378,3.3999998
2444,1.2259287,3.0146888,2.2881938,.1588813,.1365131,-.1964441,3.8851718,4.2045749,.2187846,1.7670844,3.3899998
2445,1.1829665,2.9020479,2.4149810,.1768647,.0220953,-.2035050,3.8966664,4.2192641,.2187239,1.9553574,3.3799998
2446,1.0093440,2.4849619,2.1967838,.1269679,-.0098415,-.2043886,3.9082292,4.2205419,.2190264,1.7849245,3.3699998
2447,1.1559668,2.8413754,2.2641465,.1581707,.0770356,-.2043886,3.9198609,4.2205419,.2193644,1.7540993,3.3599998
2448,1.0284723,2.5222627,2.2509035,.1769134,-.0654825,-.2048660,3.9315619,4.2292068,.2194701,1.8269633,3.3499998
2449,.8050368,1.9818687,1.9441358,.1023536,-.0860387,-.2110342,3.9433331,4.2430374,.2194388,1.6959993,3.3399998
2450,.5599142,1.3818814,1.4608739,.0454822,-.0760529,-.2088497,3.9551749,4.2638406,.2192236,1.1713397,3.3299998
2451,.8481386,2.1012671,1.5662692,.0766018,.1390128,-.2088497,3.9670881,4.2638406,.2195656,1.1756050,3.3199998
2452,.8592031,2.1240553,1.7260281,.1101333,.0509570,-.2092116,3.9790733,4.2659994,.2198512,1.3484391,3.3099998
2453,.8737760,2.1512913,2.1084391,.1513554,-.1337833,-.2143384,3.9911311,4.3019360,.2192412,1.5556396,3.2999998
2454,1.0193749,2.4983357,2.1396365,.1768753,-.0300703,-.2144670,4.0032622,4.3005746,.2196224,1.7255338,3.2899998
2455,1.0095494,2.4778121,2.1500212,.1440855,-.0096965,-.2217827,4.0154672,4.3180605,.2195071,1.7629576,3.2799998
2456,1.1610046,2.8557339,2.1077763,.1589883,.1452343,-.2216115,4.0277469,4.3198946,.2198061,1.6647081,3.2699998
2457,1.0547050,2.5900599,2.2129461,.1684343,-.0145885,-.2216115,4.0401020,4.3198946,.2201545,1.7101728,3.2599998
2458,1.1210870,2.7453012,2.4242731,.2103228,-.0793168,-.2224130,4.0525331,4.3266741,.2203256,1.8510223,3.2499998
2459,1.3738250,3.3626910,2.5139671,.2205676,.1263432,-.2224130,4.0650409,4.3266741,.2206762,2.0017617,3.2399998
2460,1.1026769,2.6991144,2.2065362,.2154838,-.0137508,-.2294130,4.0776262,4.3461222,.2205177,1.8278940,3.2299998
2461,.8158706,2.0016827,2.0042864,.1576301,-.1575444,-.2294130,4.0902896,4.3461222,.2208705,1.7475598,3.2199998
2462,.8677344,2.1371916,1.6373315,.1276151,.0758763,-.2293308,4.1030319,4.3470143,.2212010,1.3334966,3.2099998
2463,.7355561,1.8153497,1.7677460,.0915517,-.0718419,-.2287317,4.1158539,4.3597578,.2212230,1.4061730,3.1999998
2464,.8048342,1.9805075,1.8413660,.1016949,-.0444480,-.2287053,4.1287563,4.3600503,.2215715,1.4854462,3.1899998
2465,.8563475,2.1085165,1.6877218,.1021461,.0692612,-.2286537,4.1417398,4.3606176,.2219140,1.3565634,3.1799998
2466,.9667375,2.3816865,1.7050300,.1344551,.1405292,-.2362030,4.1548052,4.3885728,.2215452,1.2825457,3.1699998
2467,.7486303,1.8426013,1.9304489,.1372444,-.1725794,-.2368258,4.1679533,4.3899631,.2218688,1.4935268,3.1599998
2468,.9208302,2.2596719,1.8321434,.1443654,.0305246,-.2359584,4.1811849,4.3985539,.2220070,1.5331633,3.1499998
2469,.7805525,1.9176353,1.8274809,.0989895,-.0615019,-.2433214,4.1945008,4.4255913,.2216714,1.5034821,3.1399998
2470,1.1017312,2.7115683,1.8859965,.1247595,.2107153,-.2433214,4.2079018,4.4255913,.2220345,1.3971536,3.1299998
2471,.8724540,2.1414526,1.9789816,.1718809,-.1051916,-.2433214,4.2213886,4.4255913,.2223987,1.5576294,3.1199998
2472,.8751984,2.1535209,1.5383421,.1369556,.1135765,-.2154618,4.2349622,4.3407331,.2249684,1.3334374,3.1099998
2473,.4252814,1.0580616,1.0034608,.0582260,-.0361700,-.2228845,4.2486234,4.3604793,.2248183,.9063454,3.0999998
2474,.5665682,1.4080651,1.1294202,.0588426,.0534009,-.2364240,4.2623730,4.4108658,.2238780,.8554013,3.0899998
2475,.5084006,1.2634694,1.0328656,.0657250,.0272091,-.2512738,4.2762119,4.4705778,.2227162,.8196651,3.0799998
2476,.4696330,1.1658968,1.1363386,.0694425,-.0572752,-.2512641,4.2901409,4.4706909,.2230836,.8701552,3.0699998
2477,.6067888,1.5009074,1.3347661,.0990025,-.0314979,-.2590052,4.3041610,4.5166719,.2222902,.9850337,3.0599998
2478,.5748172,1.4168357,1.3984122,.1148797,-.1066980,-.2590250,4.3182730,4.5164403,.2226686,1.1516576,3.0499998
2479,.7754588,1.9146719,1.6113867,.0982532,.0244909,-.2675033,4.3324778,4.5618370,.2219040,1.2232889,3.0399998
2480,.7350534,1.8105347,1.5804218,.1138701,-.0202767,-.2646176,4.3467764,4.5546963,.2224574,1.2900194,3.0299998
2481,.7288129,1.7983815,1.6162547,.1055241,-.0319425,-.2653108,4.3611697,4.5562998,.2227936,1.2477236,3.0199998
2482,.4866955,1.1999233,1.1606649,.0573286,-.0400405,-.2667532,4.3756587,4.5598609,.2230822,1.0835456,3.0099998
2483,-.1871608,-.4666933,1.0398286,.0255513,-.6331655,-.2681527,4.3902442,4.5657893,.2233132,.8120296,2.9999998
2484,.1248417,.3056739,1.3401892,.0482040,-.4661897,-.2689434,4.4049273,4.5680662,.2236365,1.0415495,2.9899998
2485,-.4813664,-1.1930643,.7619869,.0158992,-.8058916,-.2720296,4.4197089,2.0162137,.3128414,.7081508,2.9799998
2486,-.1407443,-.3491646,.7875523,.0500105,-.5075631,-.2436595,4.4345901,1.8330141,.3223245,.6297007,2.9699998
2487,.0786199,.1923441,1.1311870,.0925697,-.4696638,-.2862761,4.4495718,1.8095078,.3238539,.8440288,2.9599998
2488,.4785813,1.1800171,1.5401723,.1389955,-.2839260,-.3436623,4.4646551,1.8135529,.3239616,1.1960356,2.9499998
2489,-.1321626,-.3287656,.7011149,.0437845,-.4589010,-.3721227,4.4798410,1.7876469,.3256195,.6636697,2.9399998
2490,-.2189529,-.5466575,.4747537,.0248128,-.4340084,-.4150835,4.4951306,1.7419812,.3283221,.3746337,2.9299998
2491,-.1001278,-.2735217,.4100665,.0229603,-.2860201,-.4355391,4.5105249,1.7544118,.3279833,.3327188,2.9199998
2492,.0112443,.0162835,.1651424,.0117535,-.0631078,-.4719634,4.5260250,1.7549932,.3282678,.1194716,2.9099998
2493,-.1798424,-.5104469,.4192952,.0266701,-.3725912,-.3195436,4.5416319,1.7768618,.3274460,.3478024,2.8999998
2494,.0208712,.0156528,.3456433,.0220260,-.1376845,-.4343579,4.5573469,1.7853439,.3273255,.2745623,2.8899998
2495,.0747902,.1278725,.6654326,.0486554,-.2386210,-.2825804,4.5731710,1.7931419,.3272433,.5185458,2.8799998
2496,.3163654,.7853854,.6965392,.0408775,-.0045317,-.2605842,4.5891054,1.7903015,.3277095,.5710646,2.8699998
2497,-.1405056,-.3472702,.5167081,.0384042,-.3870645,-.2518201,4.6051513,1.7766440,.3287323,.4245007,2.8599998
2498,-.6195716,-1.5344087,.2670169,.0137230,-.7411267,-.1776705,4.6213097,1.7127526,.3323717,.2439185,2.8499998
2499,-.2843974,-.7050637,.8782905,.0659440,-.7050879,-.2349252,4.6375819,1.3060140,.3554542,.6840655,2.8399998
2500,.0774764,.1898734,1.4969697,.0964191,-.6249180,-.2747191,4.6539691,1.4687710,.3462733,1.1810480,2.8299998
2501,-.1156973,-.2890702,.6947611,.0919432,-.4880226,-.2189344,4.6704726,1.2765830,.3577669,.5917156,2.8199998
2502,-.2859134,-.7115574,.5361419,.0410971,-.5426406,-.2426079,4.6870935,1.2783991,.3579305,.4232490,2.8099998
2503,-.0420416,-.1061596,.7326209,.0462647,-.3832504,-.2393775,4.7038331,1.2833767,.3579058,.5884547,2.7999998
2504,.3031836,.7514789,.6461334,.0431902,-.0007056,-.2260250,4.7038328,1.2820264,.3579866,.5136341,2.8000000
2505,.5237921,1.2940996,1.1231634,.0691493,-.0000001,-.2290728,4.7038328,1.2807859,.3580608,.8964025,2.8000000
2506,.9018352,2.2208950,1.8275082,.1465052,.0130703,-.2472249,4.7038328,1.2820679,.3579841,1.4429242,2.8000000
2507,.8721846,2.1422142,1.7512639,.1525014,.0079495,-.2824729,4.7038328,1.2849126,.3578140,1.4378685,2.8000000
2508,.2584771,.6438009,.5295521,.0462117,-.0000124,-.3033245,4.7038328,1.2868781,.3576966,.4215048,2.8000000
2509,-.1741987,-.5442754,.1942196,.0232907,-.2687386,-.3517310,4.7038328,1.2872078,.3576770,.1488216,2.8000000
2510,-.2458566,-.6970035,.1943160,.0219275,-.3350769,-.3348869,4.7038328,1.2899269,.3575147,.1543362,2.8000000
2511,-.2672465,-.7576439,.1670735,.0189281,-.3446614,-.3415314,4.7038328,1.2931189,.3573244,.1310735,2.8000000
2512,-.3043824,-.8400500,.2933089,.0212828,-.4369887,-.3044420,4.7038328,1.2970092,.3570928,.2351967,2.8000000
2513,-.2476379,-.6179137,.1781238,.0140248,-.3331112,-.2023549,4.7038328,1.2810476,.3580451,.1711043,2.8000000
2514,.2025382,.5036646,.4025085,.0408387,-.0000000,-.1676998,4.7038328,1.2726187,.3585501,.3294091,2.8000000
2515,.2564270,.6381756,.5195874,.0478006,.0000000,-.2679475,4.7038328,1.2790178,.3581666,.3895514,2.8000000
2516,.1021491,.2723499,.2175943,.0170987,.0000000,-.2573869,4.7038328,1.2779489,.3582306,.1736905,2.8000000
2517,.3011208,.7489181,.6077709,.0566524,.0000000,-.1752558,4.7038328,1.2738267,.3584776,.4983601,2.8000000
2518,-.0144852,-.0887543,.3226387,.0246950,-.1670801,-.1743270,4.7038328,1.2721518,.3585781,.2584255,2.8000000
2519,-.2177815,-.5545564,.4637512,.0475159,-.4509819,-.1759853,4.7038328,1.2721532,.3585780,.3630799,2.8000000
2520,-.0088899,-.0233975,.6795709,.0618153,-.3445547,-.1299964,4.7038328,1.2685024,.3587972,.5638498,2.8000000
2521,-.1044091,-.2609934,.2350478,.0953756,-.2941358,-.0482922,4.7038328,1.2601378,.3593004,.2069776,2.8000000
2522,-.4311935,-1.2039919,.0382786,.0548302,-.4986279,-.0519173,4.7038328,1.2601310,.3593008,.0342844,2.8000000
2523,-.4633893,-1.2228409,.1472752,.0603968,-.5813505,-.0488734,4.7038328,1.2601307,.3593008,.1096800,2.8000000
2524,-.0296960,-.0769189,.8488078,.1848361,-.5565433,-.0489068,4.7038328,1.2601297,.3593009,.6818342,2.8000000
2525,-.1675668,-.4165167,.1967414,.0259614,-.2725737,-.0808799,4.7038328,1.1058725,.3688409,.1507995,2.8000000
2526,.1155203,.2933948,.2024695,.0445304,-.0034979,-.0722517,4.7038328,1.1051099,.3688894,.1657683,2.8000000
2527,-.4636472,-1.3144399,.0522312,.0171725,-.4986853,-.0672707,4.7038328,1.1050774,.3688914,.0438447,2.8000000
2528,-.4628210,-1.3147103,.0423414,.0117960,-.4899237,-.0664047,4.7038328,1.1050737,.3688917,.0337949,2.8000000
2529,-.5559620,-1.4997795,.0616982,.0093789,-.5888257,-.0629649,4.7038328,1.1050732,.3688917,.0449705,2.8000000
2530,.1285023,.3198699,.3151700,.0302748,-.0284008,-.0671355,4.7038328,1.1050732,.3688917,.2524969,2.8000000
2531,-.0032095,-.0092164,.5929354,.0662348,-.3079814,-.0637769,4.7038328,1.1050706,.3688919,.4611812,2.8000000
2532,-.3425749,-.8552674,.2598152,.0376303,-.4844251,-.0621047,4.7038328,1.1050693,.3688919,.2198832,2.8000000
2533,.0381556,.1634728,.1575719,.0666943,-.0879211,-.0569996,4.7038328,1.1033814,.3689992,.1231271,2.8000000
2534,-.2946914,-.7363016,.3804416,.0903741,-.5377113,-.0577951,4.7038328,1.1033816,.3689991,.3029896,2.8000000
2535,-.6521845,-1.6213425,.1951579,.0600798,-.7908633,-.0542437,4.7038328,1.0986161,.3693022,.1574646,2.8000000
2536,-.2797129,-.7449315,.2461039,.0933422,-.4709783,-.0493073,4.7038328,1.0930161,.3696590,.1978874,2.8000000
2537,-.2295306,-.6507192,.2168133,.0777723,-.3818863,-.0449526,4.7038328,1.0922662,.3697068,.1705342,2.8000000
2538,-.2482184,-.6610388,.2596231,.0698868,-.4215346,-.0439057,4.7038328,1.0921846,.3697120,.2027351,2.8000000
2539,-.3121402,-.8849175,.1838427,.0558548,-.4325915,-.0414805,4.7038328,1.0921654,.3697132,.1500794,2.8000000
2540,-.4259140,-1.1236578,.2676125,.0425489,-.5727783,-.0437361,4.7038328,1.0921585,.3697137,.2086644,2.8000000
2541,.0148102,.0359637,.6958091,.1466932,-.4116119,-.0438187,4.7038328,1.0921536,.3697140,.5381638,2.8000000
2542,.1247425,.2602120,.5256369,.1951552,-.2812767,-.0403757,4.7038328,1.0921378,.3697150,.4378393,2.8000000
2543,-.2199837,-.6236537,.1922759,.1278509,-.4131259,-.0402899,4.7038328,1.0921378,.3697150,.1514873,2.8000000
2544,-.0768559,-.2464770,.3027046,.1955705,-.3828140,-.0402823,4.7038328,1.0921378,.3697150,.2322203,2.8000000
2545,-.1443807,-.4093192,.1812299,.1493705,-.3576770,-.0408858,4.7038328,1.0921384,.3697149,.1484134,2.8000000
2546,-.2140088,-.6067148,.1405154,.1405523,-.4041256,-.0409408,4.7038328,1.0921386,.3697149,.1143108,2.8000000
2547,-.4721666,-1.2398752,.0895466,.0640862,-.5689153,-.0403232,4.7038328,1.0921380,.3697150,.0684318,2.8000000
2548,-.4373056,-1.2247149,.0302867,.0461068,-.4945381,-.0402221,4.7038328,1.0921375,.3697150,.0257400,2.8000000
2549,-.2553117,-.7238088,.0390563,.0742221,-.3433104,-.0402038,4.7038328,1.0921373,.3697150,.0304661,2.8000000
2550,-.1931027,-.5508737,.1602150,.1273677,-.3787368,-.0402072,4.7038328,1.0921373,.3697150,.1220824,2.8000000
2551,-.2583653,-.7313906,.1596355,.1078398,-.4242858,-.0402010,4.7038328,1.0921372,.3697150,.1312360,2.8000000
2552,-.2814053,-.7991627,.0225947,.0109637,-.2993079,-.0402048,4.7038328,1.0921372,.3697150,.0178092,2.8000000
2553,.1743189,.4701819,.2391167,.1361028,-.0448216,-.0402048,4.7038328,1.0921372,.3697150,.1815596,2.8000000
2554,-.4442299,-1.2593919,.0673440,.0726627,-.5406472,-.0402048,4.7038328,1.0921372,.3697150,.0596501,2.8000000
2555,-.2993268,-.8485915,.1300087,.0796482,-.4248334,-.0402050,4.7038328,1.0921372,.3697150,.1015822,2.8000000
2556,-.4572932,-1.2964262,.0367515,.0418073,-.5120639,-.0402151,4.7038328,1.0921373,.3697150,.0304490,2.8000000
2557,-.4740948,-1.3440586,.0327330,.0243577,-.5083165,-.0402140,4.7038328,1.0921373,.3697150,.0253228,2.8000000
2558,-.2077728,-.5890358,.1696345,.1146436,-.3822522,-.0402140,4.7038328,1.0921373,.3697150,.1301147,2.8000000
2559,-.1440020,-.4082458,.1471372,.1452106,-.3411128,-.0402141,4.7038328,1.0921373,.3697150,.1173819,2.8000000
2560,-.2126775,-.6029406,.1327565,.1067682,-.3662733,-.0402141,4.7038328,1.0921373,.3697150,.1068335,2.8000000
2561,-.2908311,-.8245063,.0342345,.0690933,-.3720001,-.0401593,4.7038328,1.0921371,.3697150,.0273746,2.8000000
2562,-.1796275,-.5092440,.1145458,.0960271,-.3160588,-.0401743,4.7038328,1.0921372,.3697150,.0885969,2.8000000
2556,-.1512243,-.4287208,.0431089,.0886530,-.2550832,-.0401911,4.7038328,1.0921374,.3697150,.0352846,2.8000000
2557,-.0676933,-.1919106,.0340313,.1052057,-.1849030,-.0401896,4.7038328,1.0921374,.3697150,.0265246,2.8000000
2558,-.0535809,-.1519019,.0987836,.1259124,-.2143376,-.0401899,4.7038328,1.0921374,.3697150,.0724378,2.8000000
2559,.0763312,.1437161,.3271695,.1790732,-.2279295,-.0401885,4.7038328,1.0921374,.3697150,.2565036,2.8000000
2560,-.2403673,-.6814413,.1059170,.1173999,-.3951277,-.0401976,4.7038328,1.0921374,.3697150,.0889620,2.8000000
2561,-.0657628,-.2275542,.3212423,.1483415,-.3452580,-.0402615,4.7038328,1.0921375,.3697150,.2455975,2.8000000
2562,-.0102721,-.0272309,.3878140,.2120506,-.3785002,-.0404246,4.7038328,1.0921375,.3697150,.3085884,2.8000000
2563,.0338458,.0824123,.4558255,.2437733,-.3932972,-.0402818,4.7038328,1.0921372,.3697150,.3408224,2.8000000
2564,.2148492,.4968590,.2938559,.2954616,-.1965657,-.0401923,4.7038328,1.0921369,.3697150,.2559685,2.8000000
2565,-.1159801,-.3288035,.1346742,.1393104,-.3027946,-.0401660,4.7038328,1.0921367,.3697151,.1028080,2.8000000
2566,.0096913,.0274749,.1656170,.1917468,-.2404741,-.0401573,4.7038328,1.0921366,.3697151,.1331593,2.8000000
2567,.0143009,.0405431,.1540955,.1812428,-.2212965,-.0401574,4.7038328,1.0921366,.3697151,.1206071,2.8000000
2568,.0701199,.1987898,.2145837,.2170499,-.2226209,-.0401622,4.7038328,1.0921367,.3697151,.1625039,2.8000000
2569,.1987669,.4994913,.4033912,.2860850,-.2391536,-.0401677,4.7038328,1.0921367,.3697150,.3242000,2.8000000
2570,.5956538,1.4465008,.9576931,.5872034,-.3768669,-.0403592,4.7038328,1.0921368,.3697150,.7156932,2.8000000
2571,.9487713,2.3472588,1.1868749,.8820234,-.4159101,-.0403451,4.7038328,1.0921368,.3697150,.9494191,2.8000000
2572,.6183365,1.5369211,.8881606,.5787249,-.3185868,-.0403488,4.7038328,1.0921368,.3697150,.7223209,2.8000000
2573,.6436742,1.6003927,.8928840,.5880701,-.3045879,-.0403481,4.7038328,1.0921368,.3697150,.6929132,2.8000000
2574,.7610882,1.8834152,1.1346071,.7823920,-.4815623,-.0403872,4.7038328,1.0921368,.3697150,.9095453,2.8000000
2575,.3442579,.8566523,.7729397,.5067029,-.4757253,-.0403079,4.7038328,1.0921368,.3697150,.6231535,2.8000000
2576,.4131410,1.0324964,.6670562,.4771384,-.3341828,-.0403438,4.7038328,1.0921368,.3697150,.5253953,2.8000000
2577,.2683724,.6952430,.5714762,.3924354,-.3550694,-.0401388,4.7038328,1.0921369,.3697150,.4581483,2.8000000
2578,-.0344758,-.0927552,.4573265,.2417713,-.4623029,-.0401381,4.7038328,1.0921369,.3697150,.3750468,2.8000000
2579,.0168019,-.0340794,.5231992,.1844303,-.3774520,-.0403724,4.7038328,1.0921369,.3697150,.4104180,2.8000000
2580,.1658345,.4158095,.2807443,.0995712,-.0464349,-.0402207,4.7038328,1.0921367,.3697150,.2292321,2.8000000
2581,.3850264,1.0227138,.3024459,.1817264,.0928655,-.0401861,4.7038328,1.0921362,.3697151,.2419988,2.8000000
2582,-.1576336,-.4468913,.1892551,.1170635,-.3407613,-.0401760,4.7038328,1.0921362,.3697151,.1500717,2.8000000
2583,-.3567133,-1.0112822,.0905228,.0563684,-.4450122,-.0401855,4.7038328,1.0921362,.3697151,.0729151,2.8000000
2584,-.3326213,-.8932270,.1449309,.0598134,-.4484712,-.0401858,4.7038328,1.0921362,.3697151,.1112229,2.8000000
2585,.1562964,.3901453,.2781280,.1037141,-.0591609,-.0406614,4.7038328,1.0921362,.3697151,.2184322,2.8000000
2586,.3611635,.8984871,.5613728,.1357113,.0000000,-.0406689,4.7038328,1.0921363,.3697151,.4504029,2.8000000
2587,.5110751,1.2703788,.7150937,.2177203,.0053760,-.0415428,4.7038328,1.0921363,.3697151,.5665680,2.8000000
2588,.4138484,1.0378617,.5501756,.1831543,.0101055,-.0414455,4.7038328,1.0921363,.3697151,.4360870,2.8000000
2589,1.0625807,2.6390735,.9793353,.4895036,.1785068,-.0414082,4.7038328,1.0921363,.3697151,.7695978,2.8000000
2590,.8901748,2.2113274,.9765983,.5922875,-.0956594,-.0411534,4.7038328,1.0921361,.3697151,.7657284,2.8000000
2591,.1653008,.3946915,.4235664,.2828763,-.2872517,-.0411261,4.7038328,1.0921361,.3697151,.3609763,2.8000000
2592,.1268188,.2834605,.5418680,.2846375,-.3728296,-.0410973,4.7038328,1.0921360,.3697151,.4263861,2.8000000
2593,-.0246629,-.0625260,.3201309,.2184559,-.3463749,-.0402466,4.7038328,1.0921360,.3697151,.2598609,2.8000000
2594,.1209443,.2837725,.4068182,.2845084,-.3109093,-.0402340,4.7038328,1.0921360,.3697151,.3208339,2.8000000
2595,.0798734,.1400067,.4728034,.2345356,-.3370651,-.0402603,4.7038328,1.0921361,.3697151,.3758948,2.8000000
2596,.0647671,.1119044,.5726058,.2848572,-.4475039,-.0410335,4.7038328,1.0921361,.3697151,.4519113,2.8000000
2597,.2696599,.6604929,.7856422,.3444895,-.3976499,-.0411170,4.7038328,1.0921362,.3697151,.6336873,2.8000000
2598,-.1429931,-.3669484,.4146288,.1731783,-.4839341,-.0410657,4.7038328,1.0921361,.3697151,.3306844,2.8000000
2599,-.0133998,-.0348087,.3518165,.1521754,-.3066023,-.0409810,4.7038328,1.0921361,.3697151,.2804997,2.8000000
2600,.5918912,1.4707693,.8251748,.2589017,.0000000,-.0408637,4.7038328,1.0921360,.3697151,.6607318,2.8000000
2601,.6124731,1.5239106,.8075481,.2875252,.0000000,-.0408539,4.7038328,1.0921359,.3697151,.6334541,2.8000000
2602,.7029920,1.7181088,.6349919,.3301568,.1191537,-.0408226,4.7038328,1.0921359,.3697151,.5182594,2.8000000
2603,.0864744,.1839920,.3854445,.2594081,-.3136133,-.0402093,4.7038328,1.0921359,.3697151,.3055063,2.8000000
2604,.0139913,.0396652,.3376252,.2096731,-.3071338,-.0402096,4.7038328,1.0921359,.3697151,.2664163,2.8000000
2605,.0085821,-.0138729,.3217122,.2327025,-.3397467,-.0402214,4.7038328,1.0921360,.3697151,.2545316,2.8000000
2606,.0261485,.0501840,.3562422,.2121857,-.3080075,-.0402468,4.7038328,1.0921360,.3697151,.2867500,2.8000000
2607,-.1184584,-.3358296,.2056793,.1331593,-.3241677,-.0402472,4.7038328,1.0921360,.3697151,.1606139,2.8000000
2608,-.2156184,-.6432312,.1994422,.1063001,-.3982158,-.0402751,4.7038328,1.0921361,.3697151,.1627185,2.8000000
2609,-.0994138,-.2818383,.1804682,.1367923,-.2970663,-.0402755,4.7038328,1.0921361,.3697151,.1408744,2.8000000
2610,.1267765,.3110066,.4601964,.2599410,-.3082960,-.0405808,4.7038328,1.0921361,.3697151,.3595759,2.8000000
2611,.0078945,.0513514,.1417007,.1019717,-.1424137,-.0401761,4.7038328,1.0921361,.3697151,.1172186,2.8000000
2612,.3498600,.8750305,.5329595,.3787820,-.2322922,-.0405691,4.7038328,1.0921361,.3697151,.4077446,2.8000000
2613,.3177168,.7978849,.5536851,.2947552,-.2072477,-.0405853,4.7038328,1.0921361,.3697151,.4488310,2.8000000
2614,.3006124,.7472486,.4402925,.1240984,-.0005000,-.0405567,4.6954479,1.0921358,.3695907,.3541796,2.8050001
2615,.8162259,2.0281832,1.0449603,.3931874,.0018050,-.0404102,4.6870930,1.0921357,.3694665,.8099200,2.8100001
2616,.9017991,2.2357876,1.0502498,.4076849,.0704966,-.0404272,4.6787678,1.0921357,.3693423,.8666856,2.8150001
2617,.7671454,2.0414719,.4809045,.4133789,.1774528,-.0401360,4.6704721,1.0921357,.3692182,.3753432,2.8200001
2618,.4381274,1.1208739,.5992151,.4330575,-.2275373,-.0405696,4.6622057,1.0921357,.3690941,.4688327,2.8250001
2619,.1824070,.4484297,.4075121,.2456593,-.2138395,-.0401689,4.6539686,1.0921358,.3689702,.3390476,2.8300001
2620,-.3346709,-.9487920,.0906286,.0684483,-.4345349,-.0401781,4.6457606,1.0921358,.3688463,.0671819,2.8350001
