 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
2742,1.7337960,4.2558882,3.8067761,.1899073,-.0069064,-.3418491,.2127056,3.0073006,.5416716,3.0093622,3.4400000
2743,1.7205336,4.2148771,3.8400364,.1842448,-.0301446,-.2781919,.2127056,3.6083274,.4564698,3.2481049,3.4400000
2744,1.7662950,4.3281226,3.7579924,.2085866,.0246616,-.2251210,.2127056,4.1431072,.4004272,2.8856034,3.4400000
2745,1.7543956,4.2892642,3.6390634,.2367626,.0297151,-.1838342,.2127056,4.5981612,.3625513,2.9718038,3.4400000
2746,1.6206934,3.9648104,3.4222436,.1923935,.0298991,-.1625116,.2127056,4.9222052,.3396721,2.8467121,3.4400000
2747,1.3562052,3.3297580,2.9534387,.1460818,.0080971,-.1534932,.2127056,5.1237119,.3268459,2.4448927,3.4400000
2748,1.2282275,3.0225157,2.7970732,.1280476,-.0356432,-.1502851,.2127056,5.2490892,.3193430,2.3063536,3.4400000
2749,1.3970452,3.4368678,2.7360655,.1578888,.1273056,-.1515204,.2127056,5.3720606,.3123114,1.9430743,3.4400000
2750,1.4209187,3.4796664,3.1455100,.2165608,-.0791673,-.1637196,.2127056,5.3991831,.3108020,2.6545331,3.4400000
2751,1.5393362,3.7703490,3.0785453,.2048184,.0780703,-.1687332,.2127056,5.4817248,.3062968,2.4150819,3.4400000
2752,1.2678891,3.1107129,2.9324333,.1628657,-.0898122,-.1756474,.2127056,5.5451422,.3029233,2.5247062,3.4400000
2753,1.4542514,3.5621952,3.0468704,.1878189,.0228159,-.1862929,.2127056,5.5772466,.3012436,2.4009247,3.4400000
2754,1.9067880,4.6532892,2.9306882,.2432490,.4653114,-.2476687,.2127056,5.1827189,.3232713,2.3642701,3.4400000
2755,1.5829208,3.8634549,2.9949826,.2882905,.0682202,-.2586481,.2127056,5.2323847,.3203227,2.4450068,3.4400000
2756,.5550016,1.3539615,.5280045,.3061819,.0334317,-.2537089,.2127056,5.5222839,.3041306,.2787823,3.4400000
2757,1.4959050,3.6525004,2.8691781,.2848562,.0368222,-.2643378,.2127056,5.6230749,.2988779,2.4747519,3.4400000
2758,1.4005054,3.4186637,2.7642089,.2771259,-.0079361,-.2714076,.2127056,5.7166224,.2941625,2.1592748,3.4400000
2759,1.4752048,3.5979420,2.6758637,.2971278,.0816881,-.2787775,.2127056,5.8190143,.2891689,2.1516473,3.4400000
2760,.6952325,1.6976280,1.0406958,.2713984,-.0017399,-.2745369,.2127056,6.0902631,.2767245,.7296004,3.4400000
2761,.3406296,.8299753,.5391133,.3030690,-.1827297,-.2823266,.2127056,6.2155772,.2713300,.2818719,3.4400000
2762,.7160763,1.7484063,.5447891,.2998689,.1936486,-.2796299,.2127056,6.5059500,.2596034,.5349693,3.4400000
2763,1.1519988,2.8230400,2.4295338,.2051997,-.0437554,-.2725675,.2127056,6.7618839,.2500772,2.3172932,3.4400000
2764,1.0503265,2.5779265,2.3852557,.1676165,-.0879936,-.2788368,.2127056,6.7900723,.2490706,1.9806989,3.4400000
2765,1.1544125,2.8306385,2.3454503,.1759911,.0230387,-.2797225,.2127056,7.0670052,.2395955,1.9557812,3.4400000
2766,1.0769701,2.6401765,2.2719896,.1852395,-.0340813,-.2870143,.2127056,7.2515179,.2336728,1.6564560,3.4400000
2767,.9500382,2.3282487,1.8953134,.1619729,.0154481,-.2870143,.2127056,7.2515179,.2336728,1.6116370,3.4400000
2768,.6114204,1.5038081,1.3091729,.0630555,.0172921,-.2820989,.2127056,7.4837951,.2266207,1.3382365,3.4400000
2769,1.1846652,2.9194683,1.5826496,.2502015,.2920394,-.1098856,.2127056,2.4024046,.6669647,1.3861783,3.4400000
2770,2.4503292,6.0157544,4.1406259,.5926755,.1707284,-.1052274,.2127056,2.3843670,.6715970,3.3354363,3.4400000
2771,2.3101615,5.6539917,4.6287767,.4565941,-.0376864,-.1331880,.2127056,2.3830636,.6719342,3.7026733,3.4400000
2772,2.3298824,5.6977782,4.8201289,.3599435,-.0007426,-.2076792,.2127056,2.3839764,.6716980,3.9902214,3.4400000
2773,2.5342759,6.1915613,5.0528378,.3213695,.1447956,-.3510015,.2127056,2.3914534,.6697694,3.9969970,3.4400000
2774,2.1526202,5.2694392,4.6776745,.2387537,.0032582,-.4976051,.2127056,2.4682781,.6505769,3.8078960,3.4400000
2775,1.5629828,3.8236889,3.8616663,.1982437,-.2124815,-.5346216,.2127056,2.9370699,.5537493,3.1731495,3.4400000
2776,1.0525326,2.5739346,2.4303898,.1366599,-.0758485,-.4564782,.2127056,4.0630365,.4079259,2.0810180,3.4400000
2777,.2286248,.5580353,1.7442480,.0834839,-.5634247,-.3838624,.2127056,5.1249387,.3267708,1.4714690,3.4400000
2778,.4460597,1.0912875,2.0146359,.0992135,-.4724098,-.3471315,.2127056,5.7563977,.2922024,1.5546547,3.4400000
2779,1.2638039,3.1008692,2.3319150,.1404606,.1730369,-.3376265,.2127056,6.2038341,.2718266,1.7028096,3.4400000
2780,1.0460534,2.5611802,2.3167673,.1938228,-.0933326,-.3258982,.2127056,6.4954418,.2600101,1.7631141,3.4400000
2781,.3649619,.8922169,.3509814,.1877733,.0342028,-.3180569,.2127056,6.8666437,.2463766,.3225802,3.4400000
2782,.8554549,2.0943842,2.0312464,.1536096,-.1267307,-.3127252,.2127056,7.1052360,.2383438,1.8126117,3.4400000
2783,.9226854,2.2584733,2.0389630,.1184715,-.0278129,-.3195488,.2127056,7.1585378,.2366203,1.6770019,3.4400000
2784,.9731143,2.3833690,2.0277041,.1280615,.0180601,-.3165164,.2127056,7.5124302,.2257806,1.6406693,3.4400000
2785,1.0870927,2.6633150,2.0678567,.1560110,.0871474,-.3161083,.2127056,7.5198267,.2255647,1.5327791,3.4400000
2786,.9679964,2.3681180,2.0239560,.1569519,-.0153060,-.3150950,.2127056,7.7368727,.2194061,1.6605354,3.4400000
2787,1.1677893,2.8627270,2.0541304,.1895437,.1403406,-.3077936,.2127056,7.9908218,.2126142,1.3765378,3.4400000
2788,.8561785,2.0982982,1.7252680,.1818693,-.0295814,-.3153030,.2127056,8.0748427,.2104586,1.3831694,3.4400000
2789,.0020833,.0015371,.3010659,.1271653,-.2475202,-.3102211,.2127056,8.1719984,.2080200,.6722666,3.4400000
2790,.5362240,1.3134860,1.7255267,.0856786,-.2515115,-.3169007,.2127056,8.4003615,.2025046,1.4705372,3.4400000
2791,.7296102,1.7928573,1.6640934,.0953568,-.0421987,-.3241213,.2127056,8.5190363,.1997524,1.3220945,3.4400000
2792,.7557617,1.8633616,.7206338,.0419277,.4218472,-.5119012,.2127056,5.2359492,.3201132,.6995643,3.4400000
2793,.8491494,2.0910931,1.6231880,.0753240,.1146449,-.4834548,.2127056,5.8691705,.2867842,1.2069746,3.4400000
2794,.7493444,1.8405028,1.7489488,.1099675,-.0725973,-.3940166,.2127056,7.5605193,.2243838,1.3457261,3.4400000
2795,.7964679,1.9537867,1.7773075,.1109893,-.0389625,-.3525732,.2127056,8.3314661,.2041375,1.3454720,3.4400000
2796,.6767156,1.6602564,1.3790749,.0704351,.0449612,-.5142017,.2127056,5.1357899,.3261078,1.3530075,3.4400000
2797,.4442735,1.0826917,2.2945406,.1173840,-.6079655,-.4523353,.2127056,3.1637077,.5165795,1.9175569,3.4400000
2798,.7794866,1.9014937,2.8083182,.1659838,-.5332433,-.4748851,.2133258,3.1749212,.5162762,2.1314894,3.4299998
2799,1.1385834,2.7793510,3.2876215,.2027125,-.4082350,-.4807797,.2139495,3.1831712,.5164332,2.7937933,3.4199998
2800,.6089584,1.4876575,2.5137611,.1181869,-.5333331,-.4854581,.2145769,3.1960364,.5158987,2.1041942,3.4099998
2801,.4210258,1.0279764,2.3399179,.1045519,-.6359167,-.4797554,.2152080,3.2464873,.5097809,1.8537178,3.3999998
2802,.4891694,1.1938247,2.5384114,.1104351,-.6548177,-.4852522,.2158429,3.2573110,.5095978,2.1401623,3.3899998
2803,-.1211274,-.3057210,1.1181821,.0567074,-.6316077,-.4905455,.2164815,3.2991339,.5049324,.9409822,3.3799998
2804,-.3623918,-.8993669,.5963568,.0356058,-.6391449,-.4353874,.2171238,3.2410445,.5148435,.4991857,3.3699998
2805,.2761987,.6700788,1.9663903,.0939821,-.6177691,-.4604980,.2177700,3.3026045,.5072513,1.5207767,3.3599998
2806,.5363362,1.3161866,2.0735302,.1173166,-.4246700,-.4774947,.2184201,3.3195027,.5062419,1.5713192,3.3499998
2807,1.5034183,3.6826634,3.0762468,.1977028,.0495119,-.4862874,.2190741,3.3354213,.5053903,2.4575187,3.3399998
2808,1.4976770,3.6680743,2.8492425,.1885508,.1453630,-.4862874,.2197319,3.3354213,.5068141,2.3317811,3.3299998
2809,1.3780476,3.3698224,2.9035930,.2096222,-.0188376,-.4881935,.2203938,3.3451971,.5068526,2.3278739,3.3199998
2810,1.4954253,3.6497575,3.2361152,.2558154,-.0860260,-.4921122,.2210596,3.3782287,.5036243,2.5068578,3.3099998
2811,1.3916250,3.3999527,3.1309439,.2114856,-.1004851,-.4921122,.2217295,3.3782287,.5050564,2.7550794,3.2999998
2812,1.6003414,3.9128425,3.1165843,.2277891,.0977267,-.4935197,.2224035,3.3907501,.5047414,2.5101595,3.2899998
2813,1.2441056,3.0435355,2.6360068,.1478277,.0201470,-.4935197,.2230815,3.3907501,.5061853,2.3693717,3.2799998
2814,.4385702,1.0817223,1.1475483,.0599806,-.0860706,-.4875268,.2237637,3.4683707,.4969653,.9195936,3.2699998
2815,.3716981,.9176514,.7445430,.0462226,.0247294,-.4872312,.2244501,3.5451514,.4882455,.6238673,3.2599998
2816,.5892539,1.4574997,1.2735965,.0705449,.0037018,-.4872312,.2251407,3.5451514,.4896581,.9841548,3.2499998
2817,1.0306995,2.5394988,2.0679593,.1155754,.0750406,-.4881290,.2258356,3.6574779,.4768742,1.6057387,3.2399998
2818,.9237806,2.2740611,2.0022463,.0928488,.0182495,-.4829324,.2265348,3.7355556,.4688397,1.7407660,3.2299998
2819,.4387656,1.0834139,.8129320,.0489132,.0613888,-.4829324,.2272383,3.7355556,.4702122,.6867740,3.2199998
2820,-.3608102,-.8980244,.3989077,.0225435,-.5442253,-.4829324,.2279462,3.7355556,.4715928,.3197557,3.2099998
2821,-.2391708,-.5950344,.5123888,.0298963,-.4756300,-.4829324,.2286586,3.7355556,.4729815,.4137766,3.1999998
2822,-.0377098,-.0947914,.1744540,.0213064,-.1291323,-.3449797,.2293753,2.9017859,.6006966,.1949557,3.1899998
2823,-.2585871,-.6465925,.4014757,.0367483,-.4567464,-.4055684,.2300967,2.7901166,.6247216,.2974980,3.1799998
2824,-.1734992,-.4345803,.5771301,.0453751,-.4512136,-.4559338,.2308225,2.8613115,.6121160,.4441835,3.1699998
2825,-.3367721,-.8384104,.4869491,.0285407,-.5614031,-.4912366,.2315530,2.9944753,.5885672,.3924870,3.1599998
2826,-.3482766,-.8659156,.4169814,.0293745,-.5462484,-.1489156,.2322881,2.3764185,.7301557,.4155196,3.1499998
2827,-.5303406,-1.3196875,.0877396,.0670964,-.6326719,-.0621678,.2330278,2.3478817,.7403701,.1035058,3.1399998
2828,-.1853543,-.4629153,.2044294,.1558814,-.4232523,-.0464567,.2337723,2.1844993,.7926872,.1634220,3.1299998
2829,-.1808675,-.4518696,.2110118,.1058288,-.3713523,-.0473033,.2345216,2.1844999,.7949814,.1721937,3.1199998
2830,.2613530,.6503085,.2941870,.1083022,.0351331,-.0482901,.2352757,2.1845006,.7972888,.2421815,3.1099998
2831,.3230560,.8051665,.4507063,.1336864,.0083591,-.0497888,.2360346,2.1845249,.7996019,.3387718,3.0999998
2832,.5916406,1.4690685,.9310351,.1933989,.0229523,-.0515998,.2367985,2.1845524,.8019274,.7256860,3.0899998
2833,.9145242,2.2608836,1.6870692,.2601751,-.0294518,-.0542475,.2375673,2.1845843,.8042651,1.3253519,3.0799998
2834,1.4550063,3.5862739,2.2908129,.3100137,.2146605,-.0575688,.2383412,2.1846203,.8066152,1.8722418,3.0699998
2835,.0234421,.0569708,.2576518,.0952179,-.1753754,-.0592990,.2391201,2.1846586,.8089783,.2773838,3.0599998
2836,-.0901298,-.2257256,.1251953,.0373289,-.1776739,-.0608815,.2399041,2.1847016,.8113539,.1082510,3.0499998
2837,.1303672,.3255770,.0931547,.0333878,.0597359,-.0620331,.2406932,2.1847033,.8137574,.0520004,3.0399998
2838,.4022120,.9975853,.6622970,.0938195,.0416609,-.0657059,.2414876,2.1847546,.8161585,.5506650,3.0299998
2839,.2260949,.5608340,.4697157,.0690330,-.0319379,-.0691032,.2422872,2.1848109,.8185722,.3716013,3.0199998
2840,.4278840,1.0661155,.2183676,.0449478,.2953576,-.0715138,.2430921,2.1848738,.8209982,.1866387,3.0099998
2841,.1645157,.4092536,.2899571,.0481453,-.0001952,-.0746799,.2439025,2.1849455,.8234357,.2120524,2.9999998
2842,.3787497,.9403624,.5598078,.0835350,.0699189,-.0792914,.2447182,2.1850282,.8258842,.4424720,2.9899998
2843,.3882669,.9644541,.7386449,.1066759,-.0159769,-.0838179,.2455394,2.1851221,.8283436,.5859016,2.9799998
2844,.6136246,1.5167836,1.1450901,.1271693,.0238319,-.0896699,.2463661,2.1852304,.8308131,.9195288,2.9699998
2845,.4869207,1.2063041,.8848450,.1112955,.0184683,-.0955991,.2471984,2.1853544,.8332921,.7141193,2.9599998
2846,.3669811,.9091289,.8761769,.1055032,-.0924335,-.1030023,.2480364,2.1854982,.8357795,.7028648,2.9499998
2847,1.2935514,3.1792685,2.5054478,.1990719,.0745759,-.1133103,.2488801,2.1856781,.8382698,2.0029863,2.9399998
2848,.8804263,2.1698146,1.7963290,.1735907,-.0220810,-.1243068,.2497295,2.1858792,.8407680,1.4490001,2.9299998
2849,.8208301,2.0229001,1.6595007,.1551898,-.0076551,-.1398080,.2505847,2.1863478,.8431890,1.3586906,2.9199998
2850,.7424544,1.8306283,1.5312955,.1367130,-.0152799,-.1542243,.2514458,2.1866725,.8456750,1.2371118,2.9099998
2851,.5750462,1.4189656,1.1826760,.1101514,-.0141868,-.1735389,.2523129,2.1871164,.8481351,.9764775,2.8999998
2852,.4860712,1.2004848,1.0018763,.0905311,-.0103954,-.1871347,.2531859,2.1875857,.8506018,.8013956,2.8899998
2853,.6333911,1.5618737,1.2930946,.1089908,-.0001373,-.2040108,.2540651,2.1881844,.8530388,1.0348255,2.8799998
2854,.4506405,1.1126206,.9022906,.0855552,-.0001334,-.2263365,.2549503,2.1890738,.8553895,.7603162,2.8699998
2855,.1886045,.4677468,.1599471,.0337464,.0905806,-.1365218,.2558417,2.1891533,.8580395,.1679073,2.8599998
2856,-.3296259,-.9030671,.0978974,.0490231,-.4101410,-.0904373,.2567394,2.1882494,.8610523,.0703268,2.8499998
2857,-.0900218,-.2556211,.3453135,.0990214,-.3238786,-.0858568,.2576434,2.1882403,.8637680,.2763118,2.8399998
2858,.0977698,.2410304,.5186467,.0861359,-.1971609,-.0910558,.2585538,2.1888016,.8662990,.4074360,2.8299998
2859,.0393805,.0966249,.1624537,.0412129,-.0672777,-.0943405,.2594707,2.1888147,.8690407,.1225373,2.8199998
2860,.3298098,.8185596,.5683631,.1006586,-.0002075,-.1017180,.2603941,2.1894808,.8715676,.4460803,2.8099998
2861,-.2780733,-.7704020,.0895667,.0361398,-.3498377,-.1083874,.2613241,2.1894991,.8743419,.1136339,2.7999998
2862,-.4135519,-1.1717776,.0412095,.0184928,-.4456737,-.1083874,.2613240,2.1894991,.8743418,.0306266,2.8000000
2863,-.4457762,-1.1850825,.0748605,.0223839,-.4978030,-.0948085,.2613240,2.1894929,.8743440,.0537606,2.8000000
2864,-.6288205,-1.5660826,.1008372,.0209291,-.6902805,-.0897257,.2613240,2.1894593,.8743560,.0871200,2.8000000
2865,-.0362267,-.0910268,.1622645,.0301847,-.1318429,-.0871022,.2613240,2.1894339,.8743651,.1204466,2.8000000
2866,-.2329381,-.5814543,.0702807,.0703623,-.3315658,-.0612423,.2613240,2.1893273,.8744031,.0701082,2.8000000
2867,-.4577135,-1.1432998,.1276272,.0691127,-.5779709,-.0621034,.2613240,2.1893189,.8744061,.1016450,2.8000000
2868,-.4794783,-1.1949686,.2165790,.0768098,-.6433019,-.0638999,.2613240,2.1893176,.8744066,.1500573,2.8000000
2869,-.3973961,-.9896092,.4695112,.0939234,-.6809768,-.0652831,.2613240,2.1886864,.8746319,.4095712,2.8000000
2870,-.7101394,-1.7735277,.0116991,.0111794,-.7259952,-.0656102,.2613240,2.1881400,.8748270,.0135955,2.8000000
2871,-.0401151,-.1033600,.2267422,.0438506,-.1754240,-.0669392,.2613240,2.1876698,.8749949,.1700103,2.8000000
2872,.2470438,.6131450,.4100761,.0818168,.0000000,-.0691313,.2613240,2.1876742,.8749933,.3220905,2.8000000
2873,.0726084,.1445843,.1432418,.0567242,-.0411963,-.0702985,.2613240,2.1872662,.8751391,.1321127,2.8000000
2874,-.2340566,-.6875002,.0720121,.0340774,-.2952501,-.0730843,.2613240,2.1872715,.8751372,.0534916,2.8000000
2875,-.3657046,-.9628633,.0710436,.0216502,-.4158804,-.0745349,.2613240,2.1872748,.8751361,.0610382,2.8000000
2876,-.3824358,-.9745872,.1437618,.0354302,-.4756215,-.0737371,.2613240,2.1872787,.8751347,.1078785,2.8000000
2877,-.3119575,-.7781712,.2906638,.0586151,-.4874723,-.0746500,.2613240,2.1872791,.8751345,.2302509,2.8000000
2878,-.6340272,-1.5792011,.0701357,.0225457,-.6847678,-.0691917,.2613240,2.1872768,.8751353,.0657094,2.8000000
2879,-.1478147,-.3815260,.1007225,.0688232,-.2523083,-.0704849,.2613240,2.1869095,.8752667,.0619480,2.8000000
2880,.0296039,.0839269,.1658559,.1011743,-.1300734,-.0696520,.2613240,2.1869070,.8752675,.1333868,2.8000000
2881,-.0557432,-.1580320,.1623968,.0854155,-.1964169,-.0681117,.2613240,2.1865994,.8753775,.1366915,2.8000000
2882,-.1392579,-.4103143,.1750125,.0758134,-.2789966,-.0685493,.2613240,2.1866022,.8753765,.1256793,2.8000000
2883,-.1135078,-.3186367,.5341791,.1153079,-.4422458,-.0679427,.2613240,2.1866021,.8753766,.4176016,2.8000000
2884,-.2447223,-.6114952,.4370215,.0966816,-.5189129,-.0710954,.2613240,2.1866055,.8753753,.3587518,2.8000000
2885,-.2496266,-.6235078,.4299800,.0960830,-.5208775,-.0719778,.2613240,2.1866087,.8753742,.3371560,2.8000000
2886,.0157195,-.0155158,.2416396,.0695440,-.1506201,-.0735971,.2613240,2.1866123,.8753729,.2189280,2.8000000
2887,-.1212865,-.3594968,.4234654,.0873084,-.3785055,-.0744101,.2613240,2.1866161,.8753716,.3006096,2.8000000
2888,.4076669,1.0099688,.6237229,.1292700,.0267249,-.0761611,.2613240,2.1866211,.8753698,.5348375,2.8000000
2889,.3981144,.9880551,.4537410,.1057852,.1095396,-.0775718,.2613240,2.1866264,.8753679,.3453334,2.8000000
2890,-.5125138,-1.2750214,.0917617,.0306849,-.5801356,-.0769282,.2613240,2.1866267,.8753677,.1021058,2.8000000
2891,-.3844676,-.9928989,.0454552,.1047929,-.5019603,-.0515372,.2613240,2.1855170,.8757647,.0444625,2.8000000
2892,-.1174198,-.3328851,.0205520,.1499005,-.2745696,-.0441368,.2613240,2.1843896,.8761684,.0143120,2.8000000
2893,.1043206,.2957490,.0433406,.2134328,-.1243999,-.0435898,.2613240,2.1843626,.8761781,.0380548,2.8000000
2894,.0477337,.1353250,.0308088,.1837457,-.1468793,-.0441979,.2613240,2.1843626,.8761781,.0258973,2.8000000
2895,-.0854515,-.2422550,.0069120,.0811044,-.1689940,-.0442423,.2613240,2.1843626,.8761781,.0058119,2.8000000
2896,-.0557374,-.1580154,.0070520,.0603317,-.1185565,-.0450275,.2613240,2.1843628,.8761781,.0048003,2.8000000
2897,.0480079,.1361025,.0597957,.1335136,-.1065976,-.0452812,.2613240,2.1843709,.8761751,.0314199,2.8000000
2898,.1548847,.4286850,.1885820,.1877862,-.0998166,-.0453011,.2613240,2.1843711,.8761751,.1490679,2.8000000
2899,-.1563005,-.4639243,.1716196,.1390356,-.3655105,-.0453221,.2613240,2.1843714,.8761750,.1429399,2.8000000
2900,-.2309606,-.6682824,.1250086,.0956038,-.3738200,-.0453221,.2613240,2.1843715,.8761750,.0999605,2.8000000
2901,-.1529570,-.4122970,.2043502,.1108722,-.3427645,-.0468783,.2613240,2.1843716,.8761749,.1664526,2.8000000
2902,-.4564760,-1.1399174,.1191551,.0515216,-.5558117,-.0479663,.2613240,2.1843718,.8761748,.0899932,2.8000000
2903,.0894156,.2167926,.6053111,.2266612,-.3818157,-.0475746,.2613240,2.1843719,.8761748,.4264909,2.8000000
2904,.2613884,.6482997,.3484761,.3083799,-.1877115,-.0447828,.2613240,2.1843714,.8761750,.3152454,2.8000000
2905,.4395777,1.0890947,.6956840,.5743301,-.4166609,-.0438828,.2613240,2.1843629,.8761780,.5374919,2.8000000
2906,1.0325175,2.5546411,.9383024,.8764899,-.2249424,-.0433967,.2613240,2.1843550,.8761808,.7788457,2.8000000
2907,-.0605749,-.1959337,.1450437,.2772041,-.3960677,-.0442829,.2613240,2.1843419,.8761855,.1544876,2.8000000
2908,-.0290502,-.0823573,.0791462,.2156580,-.2726257,-.0432048,.2613240,2.1843313,.8761894,.0546116,2.8000000
2909,.0018666,.0649606,.0864809,.2474292,-.2781168,-.0431999,.2613240,2.1843312,.8761894,.0738828,2.8000000
2910,-.3775755,-.9423122,.0969570,.1282551,-.5447557,-.0431198,.2613240,2.1843265,.8761910,.0774900,2.8000000
2911,-.3175119,-.7914080,.1140384,.1761005,-.5395461,-.0426389,.2613240,2.1843222,.8761926,.0697615,2.8000000
2912,-.0582625,-.1457784,.1616086,.2651068,-.3884733,-.0422693,.2613240,2.1843183,.8761940,.1404955,2.8000000
2913,-.1245932,-.3348829,.1985289,.2480600,-.4531946,-.0421865,.2613240,2.1843116,.8761964,.1549733,2.8000000
2914,.3053967,.7582739,.4456248,.5061721,-.3806222,-.0422026,.2613240,2.1843087,.8761974,.3007473,2.8000000
2915,.5786395,1.4340066,.6117177,.7268560,-.3962515,-.0421869,.2613240,2.1843061,.8761984,.5188497,2.8000000
2916,.7593928,1.8823060,.6383066,.7673921,-.2662750,-.0422379,.2613240,2.1843061,.8761984,.5515555,2.8000000
2917,.1753446,.4357126,.3645770,.4469617,-.4180991,-.0422299,.2613240,2.1843036,.8761993,.2923488,2.8000000
2918,.5072363,1.2571097,.5655617,.6046866,-.3270885,-.0422546,.2613240,2.1843014,.8762001,.4259152,2.8000000
2919,.3965943,.9837352,.4504773,.5632375,-.3487930,-.0422546,.2613240,2.1843014,.8762001,.3422100,2.8000000
2920,.6293941,1.5637717,.4260805,.6800656,-.2225277,-.0422692,.2613240,2.1843014,.8762001,.3846414,2.8000000
2921,-.1577611,-.3944153,.3428928,.2967536,-.5925889,-.0422856,.2613240,2.1842994,.8762008,.2758606,2.8000000
2922,.5420160,1.3411734,.6030453,.5657964,-.2676846,-.0423491,.2613240,2.1842994,.8762008,.4691139,2.8000000
2923,.1643231,.3937119,.2677856,.3443211,-.2868160,-.0417971,.2613240,2.1842994,.8762008,.2361460,2.8000000
2924,.0791382,.1745217,.2146258,.2909871,-.3056172,-.0417631,.2613240,2.1842975,.8762015,.1445743,2.8000000
2925,.2487864,.6208929,.3620055,.3820921,-.2864643,-.0418060,.2613240,2.1842975,.8762014,.2877229,2.8000000
2926,.3359712,.8358509,.3172524,.4052968,-.1937392,-.0426464,.2613240,2.1842976,.8762014,.2312475,2.8000000
2927,-.2792534,-.6977572,.1620833,.1676261,-.5119941,-.0426682,.2613240,2.1842995,.8762007,.1805133,2.8000000
2928,-.4944578,-1.2546122,.1271616,.0807698,-.6262797,-.0418758,.2613240,2.1842975,.8762014,.1053221,2.8000000
2929,-.4262147,-1.1350068,.0452900,.0856509,-.5269852,-.0420282,.2613240,2.1842956,.8762021,.0299185,2.8000000
2930,-.1008827,-.2513650,.1260260,.2648191,-.4163987,-.0416965,.2613240,2.1842923,.8762033,.0800956,2.8000000
2931,-.2648430,-.7532208,.0329237,.1576994,-.4336505,-.0412829,.2613240,2.1842895,.8762043,.0542945,2.8000000
2932,-.4205425,-1.1254740,.0521641,.0860584,-.5270121,-.0412721,.2613240,2.1842862,.8762055,.0310765,2.8000000
2933,-.1808231,-.4510191,.1226638,.2212199,-.4512991,-.0409900,.2613240,2.1842834,.8762065,.0667300,2.8000000
2934,.7118430,1.7645307,.6942771,.7364940,-.3057055,-.0408953,.2613240,2.1842813,.8762073,.5149627,2.8000000
2935,1.2873471,3.1783232,1.4514922,1.1482669,-.4522745,-.0408089,.2613240,2.1842801,.8762077,1.1721037,2.8000000
2936,.5757455,1.4286159,.7318529,.7195932,-.4398602,-.0407671,.2613240,2.1842789,.8762081,.6270501,2.8000000
2937,.7104381,1.7567448,1.0628477,.7080815,-.4282797,-.0407247,.2613240,2.1842784,.8762083,.8765517,2.8000000
2938,.6522951,1.6146563,.8050611,.6816902,-.3552778,-.0407048,.2613240,2.1842775,.8762086,.6311892,2.8000000
2939,.9982713,2.4701221,1.0944746,.8980990,-.3432222,-.0406862,.2613240,2.1842771,.8762088,.8919745,2.8000000
2940,-.1480316,-.4037085,.0647254,.2102101,-.3748039,-.0404652,.2613240,2.1842764,.8762090,.0654187,2.8000000
2941,.3656218,.9007005,.4450266,.5190939,-.3336610,-.0407129,.2613240,2.1842759,.8762092,.3226382,2.8000000
2942,.0814743,.1736922,.2930637,.3557164,-.3915779,-.0404539,.2613240,2.1842756,.8762093,.2826930,2.8000000
2943,-.2289016,-.6489359,.0102074,.1086046,-.3411067,-.0404239,.2613240,2.1842753,.8762094,.0077899,2.8000000
2944,-.1605405,-.4420816,.0874504,.1697765,-.3630791,-.0404269,.2613240,2.1842753,.8762094,.0498795,2.8000000
2945,.3080788,.7282745,.5767518,.4821793,-.4052811,-.0408049,.2613240,2.1842753,.8762094,.4041213,2.8000000
2946,.6921799,1.6769576,1.0442579,.6680707,-.3982087,-.0408449,.2613240,2.1842753,.8762094,.9130768,2.8000000
2947,-.2188413,-.6204150,.0114745,.1191975,-.3420863,-.0404494,.2613240,2.1842753,.8762094,.0138214,2.8000000
2948,-.5923597,-1.5352673,.0118527,.0254815,-.6202953,-.0406809,.2613240,2.1842753,.8762094,.0069816,2.8000000
2949,-.4804122,-1.2107713,.0598895,.0686739,-.5735498,-.0403044,.2613240,2.1842737,.8762100,.0397067,2.8000000
2950,-.0846158,-.2681108,.1144482,.1920150,-.3173908,-.0401913,.2613240,2.1842727,.8762103,.0950793,2.8000000
2951,-.1475149,-.4386428,.0988001,.1561909,-.3379339,-.0401799,.2613240,2.1842726,.8762104,.0804815,2.8000000
2952,-.0198926,-.1082913,.2022934,.2470641,-.3419644,-.0401709,.2613240,2.1842724,.8762104,.1510004,2.8000000
2953,-.2988411,-.8472145,.0306535,.1043916,-.4122517,-.0401740,.2613240,2.1842724,.8762104,.0382774,2.8000000
2954,-.1912773,-.5422712,.0557509,.1308561,-.3417987,-.0401716,.2613240,2.1842723,.8762105,.0449093,2.8000000
2955,-.1184624,-.3358410,.0100747,.1156434,-.2376595,-.0401812,.2613240,2.1842724,.8762105,.0078362,2.8000000
2956,-.0039915,-.0113159,.0068903,.1086386,-.1150605,-.0401833,.2613240,2.1842724,.8762105,.0054674,2.8000000
2957,-.0268627,-.0761557,.0065520,.0892694,-.1184432,-.0401972,.2613240,2.1842724,.8762104,.0049474,2.8000000
