TIMESTAMP,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,RNET.y,SkyT,Tcan_Avg_corr,Tair,RH
2.02E+11,59.26,15.35,5.8123,337.47,455.7,-108.7,4.755730709,32.186256,29,14.53
2.02E+11,7.5172,0,0,341.83,446.23,-104.43,5.648544587,30.71688959,28.17,15.62
2.02E+11,0,0,0,340.93,437.27,-96.333,5.464950639,28.95846279,28.09,16.09
2.02E+11,0,0,0,344.87,434.17,-89.3,6.266016064,26.72739372,27.62,17.89
2.02E+11,0,0,0,347.8,431.07,-83.333,6.857293461,25.80406887,26.75,19.71
2.02E+11,0,0,0,344.6,429.07,-84.5,6.21134041,25.13152663,26.65,19.74
2.02E+11,0,0,0,336.33,425.63,-89.333,4.520862839,24.47017568,26.45,19.51
2.02E+11,0,0,0,331.93,422.37,-90.467,3.608716675,24.13008986,26.5,18.63
2.02E+11,0,0,0,327.43,419.27,-91.867,2.666411163,23.53941208,26.38,17.71
2.02E+11,0,0,0,326.07,419.53,-93.467,2.379715009,22.77628453,26.53,17.23
2.02E+11,0,0,0,325.23,417.9,-92.633,2.202189659,22.36583957,26.4,17.07
2.02E+11,0,0,0,323.47,412.1,-88.633,1.829113769,22.41151382,26.1,17.16
2.02E+11,0,0,0,323.03,410.1,-87.067,1.735606997,22.28156353,26.31,16.67
2.02E+11,0,0,0,322.6,408.2,-85.567,1.644133041,20.61510492,26.25,16.48
2.02E+11,0,0,0,323.1,407.07,-83.967,1.750489461,20.3182728,26.09,16.52
2.02E+11,0,0,0,323.57,406.53,-82.933,1.850352002,19.8748937,26.06,16.6
2.02E+11,0,0,0,323.8,406.57,-82.767,1.899181265,19.65006105,25.96,16.73
2.02E+11,0,0,0,325.83,406.43,-80.6,2.329028514,19.67580246,25.71,16.65
2.02E+11,0,0,0,322.47,405.1,-82.6,1.616460122,19.71173613,25.4,16.77
2.02E+11,5.2868,0,0,319.53,404.3,-84.767,0.988380371,19.8721054,25.11,17.15
2.02E+11,44.571,24.64,7.958,319.43,404.47,-68.363,0.966941027,19.58478545,25.17,16.88
2.02E+11,145.81,86.94,18.343,319.9,409.83,-21.35,1.067662215,19.41457589,25.25,16.12
2.02E+11,304.07,167.5,27.03,319.9,417.23,43.107,1.067662215,19.52706614,25.24,15.83
2.02E+11,470.91,256.6,34.657,321.4,428.17,115.2,1.388372279,21.59584121,25.42,16.37
2.02E+11,649.85,346.97,41.937,323.07,439.6,188.5,1.744111558,23.40658167,25.58,16.17
2.02E+11,826.59,435.67,49.177,325.47,449.73,262.2,2.252946244,25.52148303,25.98,16.77
2.02E+11,1049.1,538.93,57.607,328.2,457.57,352,2.828336005,27.06730547,26.45,16.39
2.02E+11,1254.3,632.87,64.823,333.3,466.1,435.23,3.893693039,28.38123968,27.25,15.72
2.02E+11,1424.2,710.6,74.027,337.13,474.13,499.6,4.685744748,29.3515091,27.99,15.48
2.02E+11,1590.6,783.47,81.35,340.3,481.2,561.23,5.336218481,30.31746638,28.51,15.04
2.02E+11,1681.4,823.67,80.93,342.57,486.6,598.63,5.799228216,31.35310371,28.89,14.29
2.02E+11,1824.9,886,83.033,342.5,491.1,654.67,5.78498482,32.0035155,29.33,14.1
2.02E+11,1939.6,934.67,83.667,348.97,501.63,698.3,7.09235728,32.33054256,30.08,13.64
2.02E+11,1935.7,933,82.3,349.47,504.97,695.3,7.192631655,33.23100111,30.65,13.4
2.02E+11,1659.4,787.67,67.37,353.33,503.07,570.47,7.963150201,33.64127404,31.1,13.1
2.02E+11,908.23,426,37.64,365.6,491.53,262.5,10.37124747,34.18427857,31.14,13.67
2.02E+11,1505.6,710.97,64.413,372.17,499.8,519.03,11.63583501,34.90070089,31.43,13.22
2.02E+11,1338.2,635.53,57.497,374.83,504.03,448.8,12.14306992,33.86265221,32.08,12.98
2.02E+11,643.55,296.57,28.243,382.77,490.83,160.23,13.64126271,34.13434023,31.82,13.32
2.02E+11,1698.2,791.93,76.973,376.27,507.7,583.47,12.41653776,35.07518624,32.51,12.58
2.02E+11,1563.8,723.83,71.547,369.57,507.87,513.93,11.13740696,33.92144125,32.56,12.7
2.02E+11,1316.6,599.4,62.01,357.97,502.97,392.37,8.881058207,36.00091982,32.48,13.22
2.02E+11,1116.6,501.93,54.58,354.77,496.2,305.9,8.248980774,36.5250516,32.2,13.97
2.02E+11,938.93,395.93,50.627,352.37,490.07,207.57,7.77211075,35.82604264,31.81,14.74
2.02E+11,726.03,261.27,42.99,349.6,484.37,83.473,7.218685366,35.35794303,31.41,15.31
2.02E+11,547.07,232,36.18,348.83,480.07,64.53,7.064261146,34.54240292,30.94,15.88
2.02E+11,360.94,143.33,28.643,347.33,474.93,-12.863,6.762699128,33.7783069,30.35,16.03
2.02E+11,179.42,47.593,18.203,342.8,465.73,-93.593,5.846012585,32.92216223,29.51,15.89
2.02E+11,49.505,9.2443,4.126,340.1,454.67,-109.43,5.295313753,31.82559363,28.89,16.2
2.02E+11,4.5889,0,0,336.5,442.13,-105.67,4.555924837,30.53893069,27.87,16.78
2.02E+11,0,0,0,335.13,436.07,-100.93,4.27298758,28.64079302,27.31,17.51
2.02E+11,0,0,0,331.97,426.83,-94.867,3.617049643,26.37716553,27.21,17.08
2.02E+11,0,0,0,328.37,420.4,-92,2.864047242,25.19561861,26.59,17.28
2.02E+11,0,0,0,329.8,423.73,-93.933,3.163894212,23.80935956,25.91,16.66
2.02E+11,0,0,0,327.93,422.7,-94.8,2.771589633,22.37324032,25.65,16.35
2.02E+11,0,0,0,325.03,421.63,-96.6,2.159871042,23.00269786,25.74,15.88
2.02E+11,0,0,0,321.47,415.97,-94.467,1.40331131,23.21785441,24.81,16.6
2.02E+11,0,0,0,320.6,412.07,-91.5,1.217466951,22.90041555,24.5,16.73
2.02E+11,0,0,0,321.23,411.67,-90.433,1.352081615,21.57366907,25.21,15.9
2.02E+11,0,0,0,318.9,411.37,-92.467,0.853228389,21.08817001,24.49,16.27
2.02E+11,0,0,0,315.07,409.7,-94.633,0.027252345,20.95509171,23.39,16.83
2.02E+11,0,0,0,313.93,406.7,-92.733,-0.220053237,21.59180112,23.61,16.76
2.02E+11,0,0,0,312.73,405.4,-92.667,-0.481103632,21.18234328,23.59,18.71
2.02E+11,0,0,0,311,400.17,-89.167,-0.858776773,20.40378718,23.4,18.64
2.02E+11,0,0,0,308.4,398.73,-90.333,-1.429352591,20.24443674,23.58,18.01
2.02E+11,0,0,0,305.77,400.07,-94.3,-2.010194283,18.71307881,23.02,18.28
2.02E+11,0,0,0,306.2,400.07,-93.867,-1.914972208,18.36280651,22.7,18.54
2.02E+11,6.4054,0,0,306.77,400.67,-93.967,-1.78890206,19.12148567,22.57,18.89
2.02E+11,51.632,31.533,10.144,305.03,400.63,-74.203,-2.174300234,19.08842934,22.56,17.89
2.02E+11,167.95,100.89,21.44,304.23,404,-20.335,-2.352048303,19.58382109,22.6,16.72
2.02E+11,341.55,187.6,30.657,305.07,409.8,52.233,-2.165422013,19.66849766,22.59,16.83
2.02E+11,541.87,288.93,39.037,305.7,419.5,136.17,-2.025705056,20.65621169,22.82,17.22
2.02E+11,707.91,369.33,44.023,307.37,428.9,203.87,-1.656386296,21.98513145,23.25,16.25
2.02E+11,859.09,441.67,49.813,310.63,437.47,265.03,-0.939755235,23.44413515,23.9,15.98
2.02E+11,877.86,479,53.88,315.87,446.37,294.6,0.200399689,24.60502036,24.79,14.67
2.02E+11,876.25,479.3,53.583,323.2,452.3,296.57,1.77174593,25.63230764,25.61,14.94
2.02E+11,952.17,500.7,55.543,333.03,456.3,321.9,3.837599415,26.85637076,26.11,15
2.02E+11,913.4,448.6,47.387,339.5,458.83,281.9,5.172491223,27.60805996,26.35,14.81
2.02E+11,1458.8,758.07,80.143,336.9,472.37,542.47,4.638371281,28.04015269,27.17,14.45
2.02E+11,1684.9,853.67,83.633,336.83,483.47,623.67,4.623948455,28.26884057,28.32,13.14
2.02E+11,1885,927,84.3,339.67,495.8,686.7,5.207307457,29.72653919,29.41,12.48
2.02E+11,1848.7,910.67,81.83,344.83,502.6,671.27,6.257917993,31.90086769,30.47,11.54
2.02E+11,1928.9,940,83.9,349.73,509.1,697,7.244731813,32.97650183,31.42,11.22
2.02E+11,1882.7,907.67,78.973,349.83,514.3,664.3,7.2647626,34.2590665,31.98,10.06
2.02E+11,1840.7,879,77.403,352.07,514.2,639.3,7.712330875,34.69924777,32.63,10.43
2.02E+11,1775.1,840,76.03,351.53,513.23,602.07,7.604630756,35.56576774,32.8,10.52
2.02E+11,1599.3,763.27,72.253,352.63,511.57,532.13,7.823889107,36.50196919,32.66,10.35
2.02E+11,1010.5,458.07,43.627,355.1,501.03,268.53,8.314361025,35.87393693,32.65,10.45
2.02E+11,963.65,440.97,45.043,358.2,499.1,255.03,8.926325288,36.34680777,32.65,10.59
2.02E+11,854.37,392.13,40.443,365.77,499.03,218.4,10.40418286,35.49156785,32.72,10.1
2.02E+11,922.65,428.1,50.15,354.37,494.7,237.6,8.169670806,35.4295851,32.32,10.42
2.02E+11,915.34,423.5,53.633,350.77,494.57,226.07,7.452842405,35.60292547,32.43,9.56
2.02E+11,712.21,284.63,45.473,349.2,491.17,97.17,7.138496866,34.72938074,32.36,9.28
2.02E+11,495.28,219,35.01,348.23,486.93,45.273,6.943753268,35.47773054,32.07,11.16
2.02E+11,291.54,123.2,25.313,341.63,476.43,-36.853,5.60777729,35.22107441,31.32,12.13
2.02E+11,108.13,37.747,13.013,335.4,464.6,-104.47,4.328817481,34.53457935,30.38,12.94
2.02E+11,30.637,6.8403,2.3947,338,452.43,-109.97,4.864721077,33.02427198,29.25,14.11
2.02E+11,2.799,0,0,339.93,442.77,-102.8,5.260530546,31.13720438,28.47,15.86
2.02E+11,0,0,0,335.83,435.93,-100.07,4.41766222,28.56388457,26.34,21.69
2.02E+11,0,0,0,335.3,433.53,-98.233,4.308143672,26.89283629,25.62,23.26
2.02E+11,0,0,0,338.33,427.23,-88.9,4.93251827,25.65522294,25.3,23.56
2.02E+11,0,0,0,342.4,425.17,-82.77,5.764633322,24.9285944,25.61,22.3
2.02E+11,0,0,0,349.13,422.5,-73.347,7.124456797,23.66535251,26.96,18.01
2.02E+11,0,0,0,341.07,418.17,-77.103,5.493533552,22.74305549,27.12,16.47
2.02E+11,0,0,0,342.87,417.7,-74.84,5.860246632,21.92849082,27.06,16.4
2.02E+11,0,0,0,337.57,417.73,-80.143,4.77630475,21.87998857,26.03,17.66
2.02E+11,0,0,0,326.87,415.33,-88.467,2.548468169,21.95219815,25.09,20.77
2.02E+11,0,0,0,323.03,411.6,-88.567,1.735606997,21.85137968,25.09,20.04
2.02E+11,0,0,0,351.77,418.83,-67.08,7.652512783,21.31053778,24.28,22.86
2.02E+11,0,0,0,352.83,420.9,-68.08,7.863699132,20.9831127,24.86,20.45
2.02E+11,0,0,0,343.17,415.53,-72.357,5.92122502,22.14883719,24.98,19.68
2.02E+11,0,0,0,349.53,413.2,-63.673,7.204657348,22.77906341,25.41,18.02
2.02E+11,0,0,0,354.5,411.93,-57.45,8.195453907,21.72155174,23.87,20.79
2.02E+11,0,0,0,335.07,409.63,-74.583,4.260576354,21.24532825,22.51,25.29
2.02E+11,0,0,0,353.53,410.03,-56.497,8.002901076,21.42683579,22.39,25.52
2.02E+11,2.778,0,0,361.33,414.77,-53.433,9.540194986,20.78685412,23.01,23.49
2.02E+11,23.37,8.0813,1.8727,366.27,415.3,-42.837,10.50098516,20.84574573,23.47,21.76
2.02E+11,65.308,31.51,4.8327,368.53,415.97,-20.727,10.93729923,21.46688593,23.27,21.84
2.02E+11,186.88,93.773,12.477,356.47,419.5,18.252,8.585301843,21.24572318,23.86,20.57
2.02E+11,411.47,214.03,26.05,335.83,425.1,98.667,4.41766222,21.30912415,23.75,20.19
2.02E+11,334.44,164.1,17.087,364,434.1,76.91,10.06070317,21.558926,24.39,18.27
2.02E+11,296.48,141.1,15.777,379.53,436.43,68.44,13.03275088,22.99533227,24.38,18.6
2.02E+11,531.11,257.9,26.383,367.57,439.67,159.37,10.75220813,24.5675176,23.8,25.39
2.02E+11,411.95,194.1,19.947,380.87,444.47,110.6,13.28489001,24.46575429,25.21,20.42
2.02E+11,330.14,146.67,15.293,382.87,445.4,68.83,13.65998239,24.91581782,25.72,16.14
2.02E+11,463.26,210.4,21.56,381,448.27,121.57,13.30931585,26.04629529,25.4,15.99
2.02E+11,1094.4,522,52.403,367.5,456.57,380.57,10.73869773,26.71771107,25.7,18.06
2.02E+11,1812.9,878.33,83.877,361.67,483,673.27,9.606636873,26.65862783,27.75,12.5
2.02E+11,1568.6,757.67,70.963,362.47,486.73,562.57,9.762786136,27.50782945,28.44,10.92
2.02E+11,1980.6,962.67,87.9,344.63,494.7,724.83,6.217417069,31.35866368,28.85,10.71
2.02E+11,1803.6,862.5,77.153,351.83,496.6,640.8,7.664479461,31.72249657,29.38,11.19
2.02E+11,1276.9,611.07,58.223,389.23,486.8,455.27,14.84309242,32.65749825,29.1,11.89
2.02E+11,1451,689.47,64.07,375.37,490.87,509.83,12.24571254,33.03846543,29.66,12.08
2.02E+11,1515,717.63,66.91,382.87,495.03,538.4,13.65998239,32.18509346,30.47,12.02
2.02E+11,1289.5,609.97,58.823,369.3,489.87,430.6,11.08549654,33.48302317,30.13,11.92
2.02E+11,1377.4,652.93,65.277,360.27,484.37,463.6,9.332751206,34.49734197,29.31,10.81
2.02E+11,1002,469.07,48.183,357.27,473.93,304.2,8.743154473,33.72223169,28.45,13.09
2.02E+11,1365.7,645.27,70.147,346.4,476.9,444.57,6.575239823,32.47231476,28.45,14.68
2.02E+11,1031,480.37,55.003,345.23,467.1,303.5,6.338867019,30.85922108,27.53,15.52
2.02E+11,657.25,297.97,35.437,352.87,459.23,156.17,7.871659106,31.01927192,26.95,16.69
2.02E+11,654.31,260.07,42.683,330.57,458.07,89.91,3.324946572,30.10836055,27.13,16.41
2.02E+11,458.16,196.77,33.117,328.3,453.33,38.64,2.849344295,28.91493352,26.44,16.6
2.02E+11,288.3,127.97,25.49,329.37,447.9,-16.003,3.07383313,29.0246355,25.75,17.22
2.02E+11,98.626,41.047,10.395,340.97,441.97,-70.347,5.473118084,27.88510392,25.12,19.52
2.02E+11,30.801,13.092,2.9063,361,438.03,-66.853,9.475662416,26.83337126,24.66,21.38
2.02E+11,1.5851,0,0,361.1,432.83,-71.7,9.495222411,25.77073569,24.02,22.18
2.02E+11,0,0,0,371.8,431.9,-60.107,11.56506457,25.17256386,23.59,22.47
2.02E+11,0,0,0,377.67,433.03,-55.357,12.68165777,24.41248363,23.5,24.31
2.02E+11,0,0,0,371.77,430,-58.253,11.55932411,23.98581139,23.29,25.25
2.02E+11,0,0,0,370.43,427.33,-56.917,11.30256188,23.879382,23.5,26.02
2.02E+11,0,0,0,352.3,419.57,-67.32,7.758165528,23.3619107,23.08,26.91
2.02E+11,0,0,0,364.93,416.47,-51.517,10.24133133,23.29988763,23.68,26
2.02E+11,0,0,0,372.13,417.8,-45.713,11.6281867,21.99787669,23.37,25.8
2.02E+11,0,0,0,376.57,417.63,-41.047,12.47341139,21.31734856,22.52,27.65
2.02E+11,0,0,0,365.3,419.67,-54.37,10.31309816,21.10224821,22.36,27.8
2.02E+11,0,0,0,354.23,421.53,-67.297,8.141896455,21.53247116,22.19,27.22
2.02E+11,0,0,0,340.77,416.3,-75.56,5.43227367,22.13238748,21.34,29.04
2.02E+11,0,0,0,345.4,409.43,-64.04,6.373249054,22.08023992,20.95,30.19
2.02E+11,0,0,0,343.77,407.37,-63.59,6.043061953,21.47517578,20.58,31.16
2.02E+11,0,0,0,336.83,407.27,-70.397,4.623948455,20.53963584,20.58,31.25
2.02E+11,0,0,0,334.9,409.87,-74.957,4.225402161,19.8624059,20.57,32.03
2.02E+11,0,0,0,361.67,411.47,-49.79,9.606636873,19.28611418,20.23,33.67
2.02E+11,0,0,0,371.67,412.97,-41.24,11.54018674,19.63421549,20.19,33.32
2.02E+11,0,0,0,374.47,415.47,-41.023,12.07457987,19.95040659,20.83,33.33
2.02E+11,12.898,0,0,374.57,417.4,-40.603,12.09360983,20.02514324,20.94,35.3
2.02E+11,32.82,14.777,2.8117,376.3,418.83,-30.573,12.42222665,20.60300175,21.29,34.32
2.02E+11,41.479,17.46,3.0503,380.67,419.9,-24.78,13.24729959,20.88947239,21.54,33.9
2.02E+11,52.093,19.59,9.8337,383.7,403,-9.5797,13.81521432,21.47772395,19.79,42.71
2.02E+11,95.411,38.16,12.013,384.73,395.4,15.467,14.00750176,21.83293776,18.87,49.32
2.02E+11,170.98,72.077,11.797,381.53,401.13,40.69,13.40883346,18.82495,20,43.59
2.02E+11,300.09,132.2,14,378.93,411.1,85.993,12.91963631,16.64845088,20.81,40.15
2.02E+11,429.79,191.97,18.59,375.8,417.47,131.7,12.32736731,17.46662252,20.63,45.84
2.02E+11,572.08,260.6,25.847,374.4,421.77,187.37,12.06125663,19.90508178,20.84,42.77
2.02E+11,978.7,465.37,46.993,372.97,430.43,360.87,11.78867199,21.19948636,21.72,40
2.02E+11,775.08,369.93,36.577,382.1,434.43,281.03,13.51574619,21.51197894,22.49,35.47
2.02E+11,639.64,301.5,30.6,384.93,434.73,221.1,14.04479435,22.89845659,22.69,34.83
2.02E+11,1097.9,521.07,50.45,366.37,437.43,399.53,10.52033372,23.77972856,22.41,36.04
2.02E+11,1390.9,667.37,63.243,352,444.43,511.6,7.69837674,24.06564817,23.26,33.69
2.02E+11,1345.7,642.5,61.193,357.1,445.83,492.5,8.709632987,24.50253825,23.31,33.47
2.02E+11,557.15,260,24.64,379.57,437,177.97,13.04028708,25.7397723,22.85,35.43
2.02E+11,461.58,205.77,21.87,377.23,428.63,132.53,12.59841388,26.24478543,21.51,39.31
2.02E+11,1114.1,534.4,54.173,357.8,439.7,398.37,8.847585907,24.81310872,22.38,36.9
2.02E+11,1673.7,803.07,77.74,341.5,452.47,614.57,5.581268948,22.85754292,23.43,33.64
2.02E+11,1489.1,705.03,70.467,337.17,455.93,515.8,4.693981137,24.34460933,24.46,31.93
2.02E+11,1292.4,613.47,62.14,340.43,454.9,436.83,5.362796887,26.69528224,24.38,29.19
2.02E+11,978.6,457.9,49.58,343.53,450.13,301.7,5.994346333,27.21688641,24.41,30.08
2.02E+11,537.48,247.83,25.52,342.57,442.13,122.77,5.799228216,27.61632318,23.91,31.66
2.02E+11,319.58,150.17,16.653,349.67,433.7,49.497,7.232711278,26.79228005,23.11,33.73
2.02E+11,292.95,139.23,16.53,350.57,432.33,40.963,7.412857111,25.70449981,22.85,34.09
2.02E+11,254.28,122.77,15.317,349,431.33,25.12,7.09837678,24.33545433,22.52,35.55
2.02E+11,125.52,60.77,8.3637,346.6,427.07,-27.997,6.615585482,24.13427803,22.12,36.92
2.02E+11,55.001,25.853,4.5683,342.2,421.77,-58.293,5.72391695,23.64819732,21.5,39.06
2.02E+11,16.054,0,0,333.13,414.73,-79.47,3.858378807,22.94946427,20.78,43.08
2.02E+11,1.5014,0,0,328.13,413.63,-85.533,2.813627346,22.19726054,20.22,44.29
2.02E+11,0,0,0,336.87,409.47,-72.597,4.632190345,21.1295155,19.48,49.94
2.02E+11,0,0,0,332.4,403.5,-71.117,3.706581528,20.55321086,18.67,57.22
2.02E+11,0,0,0,339.4,402.63,-63.263,5.152004977,19.88725839,18.43,55.66
2.02E+11,0,0,0,342.7,403.9,-61.21,5.825674449,18.87025787,18.43,51.03
2.02E+11,0,0,0,336.17,402.63,-66.5,4.487851167,18.44670039,18.24,55.38
2.02E+11,0,0,0,332.83,400.1,-67.24,3.796026589,18.50809357,17.9,59.4
2.02E+11,0,0,0,326.33,398.37,-72.003,2.434593813,18.29908865,17.7,62.48
2.02E+11,0,0,0,311.73,396.73,-85,-0.69922013,17.77912128,17.85,58.6
2.02E+11,0,0,0,306.17,392.2,-86.033,-1.921612353,17.53356022,17.68,58.69
2.02E+11,0,0,0,306.37,389.17,-82.8,-1.877353933,17.45365208,16.77,64.91
2.02E+11,0,0,0,303.4,390.43,-87,-2.536832831,16.48971164,16.96,58.42
2.02E+11,0,0,0,300.13,389.67,-89.5,-3.268549814,16.06212199,16.66,59.92
2.02E+11,0,0,0,298.73,390.97,-92.233,-3.583651928,16.3146252,16.94,52.46
2.02E+11,0,0,0,296.83,389.33,-92.5,-4.013066885,16.27974576,16.8,50.83
2.02E+11,0,0,0,296,389.13,-93.133,-4.20130059,16.12858537,16.79,49.05
2.02E+11,0,0,0,295.43,388.83,-93.4,-4.330798921,16.11895485,16.64,48.69
2.02E+11,0,0,0,295.23,387.1,-91.867,-4.376281342,16.14295425,16.76,44.41
2.02E+11,3.061,0,0,295.13,384.83,-89.667,-4.399031219,16.0021413,16.56,42.94
2.02E+11,32.969,14.969,3.7493,294.73,382.53,-76.563,-4.490088581,16.09042914,16.21,46.01
2.02E+11,109.13,64.83,12.05,294.7,382.9,-35.403,-4.496921619,15.69190461,16.12,46.97
2.02E+11,230.95,135.9,21.477,294.63,386.97,22.028,-4.512867403,15.05086066,16.54,42.14
2.02E+11,361.84,207.97,28.627,296.4,393.83,81.907,-4.110536201,15.49934123,16.85,40.73
2.02E+11,548.82,307.23,39.037,297.03,400.73,164.47,-3.967768399,16.42297409,17.49,38.11
2.02E+11,759.93,411.47,48.51,300.23,410.43,252.73,-3.246084736,17.11099943,18.62,33.24
2.02E+11,980.25,516.5,57.017,301.73,417.5,343.67,-2.909780092,18.43173068,19.45,31.66
2.02E+11,1157.1,599.6,64.07,304,424.03,415.5,-2.403215746,20.11053777,20.12,29.57
2.02E+11,1363.1,691.43,74.393,306.47,430.27,493.27,-1.855232848,21.57137347,20.65,28.91
2.02E+11,1521.5,762.63,79.97,309.5,436.7,555.47,-1.187516519,22.51080928,21.26,29.22
2.02E+11,1561.2,788.63,80.24,312.27,443.47,577.33,-0.581372154,23.1810381,22.15,26.88
2.02E+11,1755.1,869.67,83.633,314.37,450.83,649.73,-0.124522271,24.01251169,22.65,25.63
2.02E+11,1842,904,83.667,316.47,454.8,682.1,0.330044484,24.51242451,23.03,24.44
2.02E+11,1872,912.67,82.367,318.4,457.7,690.83,0.74582231,25.2943417,23.54,24.52
2.02E+11,1826.8,892.67,80.803,318.4,458.1,672.27,0.74582231,25.90661341,23.69,24.09
2.02E+11,1796.8,875,78.737,319.93,458.53,657.8,1.074087457,26.88023839,23.92,24.29
2.02E+11,1781.9,861.67,79.18,321.37,459.8,644.1,1.381969091,27.04906955,24.37,23.7
2.02E+11,1709.2,821.7,77.347,324.37,462.7,606.03,2.020080896,27.60578414,24.61,24.3
2.02E+11,1633.9,779.67,76,322.97,461.73,564.93,1.722848674,27.25867808,24.76,24.1
2.02E+11,1562.5,737.2,73.423,318.57,457.2,525.17,0.782354561,27.80887469,24.73,23.69
2.02E+11,1396.5,655.67,68.16,316.43,453.8,450.13,0.321407236,27.69873923,24.49,23.2
2.02E+11,1147.4,545.77,61.083,316.93,450.47,351.1,0.42931404,27.74676943,24.19,22.83
2.02E+11,986.07,465.1,55.04,315.43,445.37,280.13,0.105209406,26.89169498,23.73,24.02
2.02E+11,788.75,368.63,48.383,312.33,440.37,192.2,-0.568287371,26.64925119,23.39,25.32
2.02E+11,564.78,231.4,40.04,307.53,433.63,65.267,-1.621081528,25.98377712,22.55,28.28
2.02E+11,408.75,163.53,31.723,303.03,426.6,8.227,-2.61932885,25.42073475,21.73,30.91
2.02E+11,258.61,118.43,23.757,298.37,419.9,-26.813,-3.664857152,24.15089304,20.81,32.52
2.02E+11,119.81,45.027,13.63,295.33,412.53,-85.79,-4.353537244,22.98362366,19.76,35.94
2.02E+11,31.185,8.9063,2.7233,289.83,405.3,-109.23,-5.613134918,21.69371743,18.72,40.54
2.02E+11,2.0956,0,0,286.53,398.37,-111.83,-6.377522143,20.41832341,17.81,42.28
2.02E+11,0,0,0,285.93,391.5,-105.57,-6.517210187,19.14411598,17.04,44.31
2.02E+11,0,0,0,283.37,386.67,-103.33,-7.115694455,17.84073661,16.28,44.52
2.02E+11,0,0,0,280.7,384.7,-103.97,-7.744230776,16.37265671,15.52,41.88
2.02E+11,0,0,0,277.23,383.1,-105.87,-8.567828437,15.34448275,15.03,37.46
2.02E+11,0,0,0,276.03,379.6,-103.6,-8.854445129,15.08965452,14.5,39.22
2.02E+11,0,0,0,270.07,371.27,-101.27,-10.29198594,14.96569665,13.66,44.21
2.02E+11,0,0,0,267.77,369.77,-102.03,-10.8531069,14.05945197,13.63,42.4
2.02E+11,0,0,0,268.73,375.6,-106.83,-10.61846208,12.36214137,14.08,38.13
2.02E+11,0,0,0,266.07,374.1,-108.03,-11.27017627,12.04082669,13.9,36.49
2.02E+11,0,0,0,264.53,370.63,-106.17,-11.64972088,13.08871942,13.17,41.33
2.02E+11,0,0,0,263.53,372.7,-109.2,-11.89706673,12.9138713,13.56,40.59
2.02E+11,0,0,0,260.23,376.5,-116.3,-12.7183353,12.20717638,13.82,41.97
2.02E+11,0,0,0,255.8,372.27,-116.53,-13.83319767,12.65928231,13.19,45.62
2.02E+11,0,0,0,253.8,366.27,-112.5,-14.34127069,13.23996668,12.45,48.4
2.02E+11,0,0,0,256.8,362.57,-105.77,-13.58027768,12.68927538,12.32,50.36
2.02E+11,0,0,0,260.1,365.9,-105.8,-12.75084785,11.40135486,12.84,48.27
2.02E+11,0,0,0,261.07,367.53,-106.47,-12.50854738,10.61680396,12.92,49.49
2.02E+11,4.0252,0,0,260.83,363.8,-102.93,-12.56843507,11.12961495,12.27,51.81
2.02E+11,43.344,25.614,9.0697,258.8,359.93,-84.613,-13.07664549,11.8025628,11.78,53.39
2.02E+11,165.53,102.67,23.893,256.6,360.4,-25.019,-13.63080251,11.12194838,12.04,52.83
2.02E+11,356.44,195.37,33.617,257.13,367.4,51.47,-13.4969762,10.26863101,12.71,50.46
2.02E+11,551.24,293.2,39.73,259.57,375.23,137.77,-12.88352526,10.90005306,13.44,47.97
2.02E+11,752.5,395.27,46.827,263.2,382.67,228.97,-11.97884533,12.56097919,14.08,43.87
2.02E+11,953.79,494.2,54.987,267.93,391.9,315.27,-10.81395567,14.27920215,15.06,36.76
2.02E+11,1151.5,587.5,62.247,271.37,400.5,396.17,-9.976414362,15.61602796,16.23,28.59
2.02E+11,1341.2,679.07,70.923,272.13,405.07,475.2,-9.792451204,16.98779406,16.58,28.88
2.02E+11,1509.2,758.8,81.65,275.6,411.63,541.07,-8.957376877,18.69460927,17.14,25.68
2.02E+11,1658.8,826.67,87.1,277.13,416.27,600.4,-8.591677583,18.85912928,17.35,24.6
2.02E+11,1779.9,882,86.633,278.87,423.73,650.53,-8.177619921,19.85163024,18.02,21.56
2.02E+11,1872.7,926.67,87.2,279.2,431.27,687.47,-8.099310465,20.01426634,18.79,19.22
2.02E+11,1940.2,956.67,86.433,283.2,436.77,716.83,-7.155580915,20.58214404,19.46,18.56
2.02E+11,1977.4,967.67,85.567,288.8,441.43,729.47,-5.851012522,21.84840261,19.95,21.15
2.02E+11,1989,967,85.633,288.73,441.47,728.87,-5.867202038,22.77691754,19.9,20.16
2.02E+11,1974.2,956.67,84.133,290.43,445.53,717.17,-5.474857546,22.72832064,20.54,18.71
2.02E+11,1930.2,926.67,82.567,292.77,443.77,693.3,-4.937614267,22.93522091,20.73,19.46
2.02E+11,1856.2,885.33,80.297,294.63,443.83,655.7,-4.512867403,23.92889646,20.97,21.73
2.02E+11,1757.3,831.67,77.517,295.1,444.1,604.93,-4.405857309,24.02778173,21.26,21.07
2.02E+11,1626.5,765.8,74.637,292.83,438.93,545.03,-4.923881211,24.06674964,20.99,20.77
2.02E+11,1480.4,690.53,70.517,291.13,434.93,476.23,-5.31380447,24.2147252,20.69,22.27
